1046,261250,-1313,-2123,2767,-5828,26624,-21799,-1313,-2123,2767,0,0
1047,261500,-1013,-2299,2718,-8027,27234,-20214,-1013,-2299,2718,0,0
1048,261750,-753,-2497,2619,-10181,27677,-18501,-753,-2497,2619,0,0
1049,262000,-512,-2700,2487,-12276,27953,-16673,-512,-2700,2487,0,0
1050,262250,-266,-2885,2338,-14294,28048,-14735,-266,-2885,2338,0,0
1051,262500,3,-3033,2190,-16214,27950,-12695,3,-3033,2190,0,0
1052,262750,327,-3118,2070,-18040,27692,-10585,327,-3118,2070,0,0
1053,263000,680,-3158,1959,-19750,27257,-8406,680,-3158,1959,0,0
1054,263250,1049,-3163,1855,-21347,26677,-6191,1049,-3163,1855,0,0
1055,263500,1403,-3157,1735,-22821,25955,-3953,1403,-3157,1735,0,0
1056,263750,1686,-3177,1556,-24135,25037,-1673,1686,-3177,1556,0,0
1057,264000,1916,-3213,1335,-25300,23958,624,1916,-3213,1335,0,0
1058,264250,2102,-3255,1085,-26310,22736,2915,2102,-3255,1085,0,0
1059,264500,2278,-3275,830,-27166,21386,5182,2278,-3275,830,0,0
1060,264750,2477,-3246,597,-27856,19906,7417,2477,-3246,597,0,0
1061,265000,2709,-3157,396,-28376,18305,9606,2709,-3157,396,0,0
1062,265250,2963,-3018,221,-28721,16590,11739,2963,-3018,221,0,0
1063,265500,3209,-2851,53,-28892,14777,13796,3209,-2851,53,0,0
1064,265750,3409,-2687,-135,-28877,12867,15766,3409,-2687,-135,0,0
1065,266000,3539,-2545,-356,-28682,10877,17638,3539,-2545,-356,0,0
1066,266250,3603,-2422,-608,-28308,8817,19402,3603,-2422,-608,0,0
1067,266500,3621,-2303,-874,-27755,6694,21052,3621,-2303,-874,0,0
1068,266750,3622,-2165,-1130,-27032,4531,22571,3622,-2165,-1130,0,0
1069,267000,3635,-1987,-1354,-26148,2345,23952,3635,-1987,-1354,0,0
1070,267250,3670,-1760,-1538,-25104,145,25186,3670,-1760,-1538,0,0
1071,267500,3715,-1497,-1688,-23908,-2052,26263,3715,-1497,-1688,0,0
1072,267750,3742,-1222,-1823,-22569,-4233,27179,3742,-1222,-1823,0,0
1073,268000,3726,-954,-1961,-21095,-6385,27929,3726,-954,-1961,0,0
1074,268250,3649,-711,-2116,-19485,-8502,28505,3649,-711,-2116,0,0
1075,268500,3507,-497,-2288,-17750,-10571,28905,3507,-497,-2288,0,0
1076,268750,3319,-298,-2463,-15903,-12579,29128,3319,-298,-2463,0,0
1077,269000,3109,-99,-2625,-13958,-14510,29173,3109,-99,-2625,0,0
1078,269250,2916,133,-2742,-11920,-16355,29035,2916,133,-2742,0,0
1079,269500,2746,396,-2814,-9809,-18099,28717,2746,396,-2814,0,0
1080,269750,2589,680,-2846,-7643,-19728,28225,2589,680,-2846,0,0
1081,270000,2424,966,-2854,-5437,-21231,27561,2424,966,-2854,0,0
1082,270250,2227,1232,-2857,-3196,-22601,26724,2227,1232,-2857,0,0
1083,270500,1976,1458,-2871,-936,-23830,25721,1976,1458,-2871,0,0
1084,270750,1673,1644,-2897,1331,-24918,24563,1673,1644,-2897,0,0
1085,271000,1340,1804,-2918,3594,-25849,23247,1340,1804,-2918,0,0
1086,271250,1002,1956,-2919,5835,-26623,21790,1002,1956,-2919,0,0
1087,271500,685,2119,-2882,8042,-27236,20201,685,2119,-2882,0,0
1088,271750,401,2301,-2800,10212,-27692,18485,401,2301,-2800,0,0
1089,272000,147,2494,-2677,12309,-27971,16658,147,2494,-2677,0,0
1090,272250,-103,2677,-2532,14335,-28071,14718,-103,2677,-2532,0,0
1091,272500,-353,2835,-2373,16232,-27965,12693,-353,2835,-2373,0,0
1092,272750,-658,2936,-2240,18058,-27718,10593,-658,2936,-2240,0,0
1093,273000,-988,2996,-2116,19784,-27310,8427,-988,2996,-2116,0,0
1094,273250,-1335,3020,-1994,21389,-26732,6207,-1335,3020,-1994,0,0
1095,273500,-1675,3022,-1861,22845,-25977,3952,-1675,3022,-1861,0,0
1096,273750,-1974,3030,-1695,24162,-25064,1673,-1974,3030,-1695,0,0
1097,274000,-2222,3052,-1489,25334,-24000,-615,-2222,3052,-1489,0,0
1098,274250,-2427,3080,-1253,26351,-22789,-2900,-2427,3080,-1253,0,0
1099,274500,-2610,3097,-1003,27216,-21450,-5167,-2610,3097,-1003,0,0
1100,274750,-2788,3083,-756,27906,-19969,-7402,-2788,3083,-756,0,0
1101,275000,-2987,3019,-531,28417,-18358,-9593,-2987,3019,-531,0,0
1102,275250,-3212,2902,-334,28755,-16635,-11725,-3212,2902,-334,0,0
1103,275500,-3442,2748,-154,28923,-14816,-13786,-3442,2748,-154,0,0
1104,275750,-3648,2579,30,28912,-12904,-15763,-3648,2579,30,0,0
1105,276000,-3807,2416,232,28728,-10919,-17642,-3807,2416,232,0,0
1106,276250,-3907,2267,457,28374,-8873,-19412,-3907,2267,457,0,0
1107,276500,-3949,2133,706,27846,-6771,-21064,-3949,2133,706,0,0
1108,276750,-3954,1998,961,27152,-4627,-22593,-3954,1998,961,0,0
1109,277000,-3938,1841,1206,26264,-2435,-23976,-3938,1841,1206,0,0
1110,277250,-3938,1643,1416,25214,-227,-25211,-3938,1643,1416,0,0
1111,277500,-3960,1396,1582,24009,1980,-26289,-3960,1396,1582,0,0
1112,277750,-3990,1117,1717,22668,4168,-27212,-3990,1117,1717,0,0
1113,278000,-4003,827,1835,21201,6321,-27969,-4003,827,1835,0,0
1114,278250,-3962,555,1962,19593,8435,-28545,-3962,555,1962,0,0
1115,278500,-3842,322,2118,17856,10506,-28944,-3842,322,2118,0,0
1116,278750,-3655,122,2292,16003,12517,-29166,-3655,122,2292,0,0
1117,279000,-3440,-73,2458,14064,14450,-29217,-3440,-73,2458,0,0
1118,279250,-3216,-279,2599,12029,16299,-29087,-3216,-279,2599,0,0
1119,279500,-3015,-518,2693,9916,18047,-28771,-3015,-518,2693,0,0
1120,279750,-2845,-792,2735,7746,19681,-28280,-2845,-792,2735,0,0
1121,280000,-2690,-1086,2737,5538,21190,-27620,-2690,-1086,2737,0,0
1122,280250,-2517,-1373,2722,3296,22564,-26786,-2517,-1373,2722,0,0
1123,280500,-2308,-1631,2706,1046,23787,-25787,-2308,-1631,2706,0,0
1124,280750,-2029,-1836,2714,-1219,24871,-24628,-2029,-1836,2714,0,0
1125,281000,-1690,-1992,2740,-3483,25806,-23315,-1690,-1992,2740,0,0
1126,281250,-1336,-2131,2754,-5721,26586,-21868,-1336,-2131,2754,0,0
1127,281500,-983,-2266,2744,-7935,27210,-20282,-983,-2266,2744,0,0
1128,281750,-666,-2422,2686,-10104,27665,-18566,-666,-2422,2686,0,0
1129,282000,-400,-2605,2571,-12205,27945,-16736,-400,-2605,2571,0,0
1130,282250,-165,-2798,2422,-14215,28070,-14838,-165,-2798,2422,0,0
1131,282500,64,-2979,2247,-16141,27998,-12820,64,-2979,2247,0,0
1132,282750,309,-3129,2075,-17975,27778,-10740,309,-3129,2075,0,0
1133,283000,557,-3254,1906,-19684,27451,-8675,557,-3254,1906,0,0
1134,283250,845,-3313,1778,-21218,27019,-6677,845,-3313,1778,0,0
1135,283500,1178,-3317,1659,-22660,26351,-4527,1178,-3317,1659,0,0
1136,283750,1575,-3251,1554,-23999,25401,-2189,1575,-3251,1554,0,0
1137,284000,1903,-3211,1397,-25187,24301,154,1903,-3211,1397,0,0
1138,284250,2137,-3218,1174,-26218,23058,2487,2137,-3218,1174,0,0
1139,284500,2291,-3259,896,-27084,21680,4794,2291,-3259,896,0,0
1140,284750,2407,-3298,598,-27782,20181,7058,2407,-3298,598,0,0
1141,285000,2541,-3288,321,-28301,18555,9271,2541,-3288,321,0,0
1142,285250,2723,-3207,89,-28643,16817,11424,2723,-3207,89,0,0
1143,285500,2964,-3043,-86,-28808,14976,13504,2964,-3043,-86,0,0
1144,285750,3238,-2822,-224,-28807,13051,15505,3238,-2822,-224,0,0
1145,286000,3479,-2594,-371,-28631,11044,17414,3479,-2594,-371,0,0
1146,286250,3633,-2400,-563,-28264,8961,19209,3633,-2400,-563,0,0
1147,286500,3687,-2253,-806,-27722,6826,20882,3687,-2253,-806,0,0
1148,286750,3660,-2140,-1086,-27010,4651,22424,3660,-2140,-1086,0,0
1149,287000,3596,-2025,-1370,-26130,2454,23820,3596,-2025,-1370,0,0
1150,287250,3542,-1871,-1620,-25087,245,25064,3542,-1871,-1620,0,0
1151,287500,3531,-1652,-1812,-23888,-1962,26148,3531,-1652,-1812,0,0
1152,287750,3564,-1370,-1944,-22540,-4156,27069,3564,-1370,-1944,0,0
1153,288000,3609,-1051,-2039,-21051,-6327,27825,3609,-1051,-2039,0,0
1154,288250,3617,-737,-2133,-19430,-8467,28413,3617,-737,-2133,0,0
1155,288500,3548,-462,-2253,-17690,-10552,28825,3548,-462,-2253,0,0
1156,288750,3393,-237,-2406,-15845,-12566,29057,3393,-237,-2406,0,0
1157,289000,3177,-43,-2575,-13905,-14512,29122,3177,-43,-2575,0,0
1158,289250,2910,125,-2750,-11880,-16359,28999,2910,125,-2750,0,0
1159,289500,2623,278,-2909,-9853,-18037,28697,2623,278,-2909,0,0
1160,289750,2417,522,-2978,-7687,-19667,28206,2417,522,-2978,0,0
1161,290000,2261,817,-2979,-5472,-21177,27541,2261,817,-2979,0,0
1162,290250,2127,1136,-2935,-3221,-22555,26701,2127,1136,-2935,0,0
1163,290500,1961,1433,-2887,-951,-23794,25698,1961,1433,-2887,0,0
1164,290750,1730,1678,-2859,1325,-24883,24533,1730,1678,-2859,0,0
1165,291000,1418,1856,-2866,3591,-25820,23220,1418,1856,-2866,0,0
1166,291250,1045,1981,-2893,5834,-26600,21768,1045,1981,-2893,0,0
1167,291500,653,2083,-2911,8043,-27217,20181,653,2083,-2911,0,0
1168,291750,292,2201,-2887,10198,-27666,18472,292,2201,-2887,0,0
1169,292000,-13,2351,-2803,12294,-27949,16651,-13,2351,-2803,0,0
1170,292250,-275,2535,-2659,14380,-28065,14665,-275,2535,-2659,0,0
1171,292500,-505,2747,-2456,16481,-27984,12462,-505,2747,-2456,0,0
1172,292750,-724,2924,-2250,18338,-27714,10307,-724,2924,-2250,0,0
1173,293000,-950,3022,-2087,19805,-27279,8374,-950,3022,-2087,0,0
1174,293250,-1206,3033,-1974,20944,-26682,6603,-1206,3033,-1974,0,0
1175,293500,-1534,2993,-1879,22142,-25929,4611,-1534,2993,-1879,0,0
1176,293750,-1933,2941,-1771,23565,-25035,2246,-1933,2941,-1771,0,0
1177,294000,-2269,2904,-1619,24803,-23972,-109,-2269,2904,-1619,0,0
1178,294250,-2527,2899,-1411,25877,-22762,-2451,-2527,2899,-1411,0,0
1179,294500,-2708,2923,-1154,26775,-21415,-4757,-2708,2923,-1154,0,0
1180,294750,-2846,2948,-872,27492,-19936,-7019,-2846,2948,-872,0,0
1181,295000,-2977,2943,-595,28026,-18329,-9228,-2977,2943,-595,0,0
1182,295250,-3140,2879,-349,28379,-16604,-11379,-3140,2879,-349,0,0
1183,295500,-3346,2746,-149,28558,-14777,-13459,-3346,2746,-149,0,0
1184,295750,-3582,2556,17,28565,-12860,-15458,-3582,2556,17,0,0
1185,296000,-3809,2343,174,28404,-10871,-17363,-3809,2343,174,0,0
1186,296250,-3979,2141,352,28068,-8820,-19158,-3979,2141,352,0,0
1187,296500,-4065,1975,573,27561,-6712,-20837,-4065,1975,573,0,0
1188,296750,-4071,1841,831,26879,-4561,-22386,-4071,1841,831,0,0
1189,297000,-4017,1721,1108,26017,-2374,-23789,-4017,1721,1108,0,0
1190,297250,-3953,1576,1365,24983,-172,-25035,-3953,1576,1365,0,0
1191,297500,-3915,1379,1576,23787,2031,-26119,-3915,1379,1576,0,0
1192,297750,-3912,1126,1734,22438,4226,-27038,-3912,1126,1734,0,0
1193,298000,-3924,832,1852,20943,6396,-27787,-3924,832,1852,0,0
1194,298250,-3923,526,1950,19330,8514,-28361,-3923,526,1950,0,0
1195,298500,-3869,242,2059,17599,10586,-28768,-3869,242,2059,0,0
1196,298750,-3742,-4,2191,15765,12592,-29003,-3742,-4,2191,0,0
1197,299000,-3542,-210,2349,13832,14538,-29075,-3542,-210,2349,0,0
1198,299250,-3307,-406,2505,11801,16419,-28981,-3307,-406,2505,0,0
1199,299500,-3045,-592,2658,9704,18234,-28752,-3045,-592,2658,0,0
1200,299750,-2772,-776,2788,7576,19903,-28339,-2772,-776,2788,0,0
1201,300000,-2575,-1035,2818,5372,21388,-27659,-2575,-1035,2818,0,0
1202,300250,-2414,-1331,2791,3128,22747,-26807,-2414,-1331,2791,0,0
1203,300500,-2252,-1632,2736,851,23966,-25776,-2252,-1632,2736,0,0
1204,300750,-2043,-1897,2688,-1427,25040,-24593,-2043,-1897,2688,0,0
1205,301000,-1763,-2101,2669,-3694,25966,-23268,-1763,-2101,2669,0,0
1206,301250,-1413,-2243,2677,-5930,26732,-21808,-1413,-2243,2677,0,0
1207,301500,-1025,-2346,2694,-8123,27336,-20223,-1025,-2346,2694,0,0
1208,301750,-644,-2444,2684,-10263,27772,-18517,-644,-2444,2684,0,0
1209,302000,-306,-2566,2624,-12343,28042,-16699,-306,-2566,2624,0,0
1210,302250,-28,-2723,2500,-14354,28132,-14762,-28,-2723,2500,0,0
1211,302500,205,-2902,2326,-16282,28049,-12729,205,-2902,2326,0,0
1212,302750,417,-3077,2124,-18107,27792,-10621,417,-3077,2124,0,0
1213,303000,645,-3214,1927,-19798,27366,-8471,645,-3214,1927,0,0
1214,303250,931,-3282,1763,-21372,26772,-6266,931,-3282,1763,0,0
1215,303500,1270,-3282,1633,-22813,26017,-4026,1270,-3282,1633,0,0
1216,303750,1642,-3237,1514,-24160,25103,-1716,1642,-3237,1514,0,0
1217,304000,1999,-3176,1383,-25357,24037,600,1999,-3176,1383,0,0
1218,304250,2309,-3131,1211,-26444,22824,2959,2309,-3131,1211,0,0
1219,304500,2535,-3122,982,-27361,21470,5292,2535,-3122,982,0,0
1220,304750,2685,-3139,706,-28085,19981,7571,2685,-3139,706,0,0
1221,305000,2792,-3155,409,-28623,18366,9793,2792,-3155,409,0,0
1222,305250,2896,-3135,123,-28957,16636,11928,2896,-3135,123,0,0
1223,305500,3064,-3025,-99,-29093,14806,13969,3064,-3025,-99,0,0
1224,305750,3269,-2851,-280,-29050,12885,15923,3269,-2851,-280,0,0
1225,306000,3496,-2632,-433,-28862,10887,17810,3496,-2632,-433,0,0
1226,306250,3708,-2407,-593,-28582,8828,19668,3708,-2407,-593,0,0
1227,306500,3850,-2205,-782,-28121,6714,21400,3850,-2205,-782,0,0
1228,306750,3886,-2046,-1019,-27438,4558,22953,3886,-2046,-1019,0,0
1229,307000,3832,-1920,-1290,-26546,2372,24325,3832,-1920,-1290,0,0
1230,307250,3737,-1803,-1572,-25522,170,25581,3737,-1803,-1572,0,0
1231,307500,3634,-1648,-1821,-24268,-2034,26607,3634,-1648,-1821,0,0
1232,307750,3558,-1440,-2020,-22843,-4231,27453,3558,-1440,-2020,0,0
1233,308000,3564,-1148,-2139,-21326,-6398,28175,3564,-1148,-2139,0,0
1234,308250,3598,-813,-2212,-19710,-8524,28754,3598,-813,-2212,0,0
1235,308500,3610,-479,-2276,-18005,-10594,29186,3610,-479,-2276,0,0
1236,308750,3528,-198,-2376,-16172,-12599,29421,3528,-198,-2376,0,0
1237,309000,3336,23,-2519,-14194,-14530,29431,3336,23,-2519,0,0
1238,309250,3062,192,-2691,-12136,-16367,29264,3062,192,-2691,0,0
1239,309500,2754,349,-2859,-9996,-18118,28926,2754,349,-2859,0,0
1240,309750,2465,529,-2986,-7820,-19747,28424,2465,529,-2986,0,0
1241,310000,2239,769,-3036,-5594,-21251,27740,2239,769,-3036,0,0
1242,310250,2075,1066,-3010,-3328,-22622,26879,2075,1066,-3010,0,0
1243,310500,1939,1388,-2937,-1050,-23850,25857,1939,1388,-2937,0,0
1244,310750,1769,1685,-2863,1235,-24938,24681,1769,1685,-2863,0,0
1245,311000,1524,1918,-2819,3501,-25871,23365,1524,1918,-2819,0,0
1246,311250,1192,2074,-2818,5741,-26655,21919,1192,2074,-2818,0,0
1247,311500,796,2172,-2841,7941,-27273,20341,796,2172,-2841,0,0
1248,311750,386,2248,-2848,10084,-27687,18609,386,2248,-2848,0,0
1249,312000,15,2344,-2805,12175,-27928,16749,15,2344,-2805,0,0
1250,312250,-302,2474,-2705,14209,-28014,14786,-302,2474,-2705,0,0
1251,312500,-535,2656,-2531,16156,-27942,12746,-535,2656,-2531,0,0
1252,312750,-733,2846,-2317,18001,-27691,10623,-733,2846,-2317,0,0
1253,313000,-932,3013,-2095,19725,-27276,8451,-932,3013,-2095,0,0
1254,313250,-1166,3125,-1897,21314,-26720,6270,-1166,3125,-1897,0,0
1255,313500,-1497,3135,-1759,22778,-25975,4018,-1497,3135,-1759,0,0
1256,313750,-1874,3081,-1648,24097,-25061,1736,-1874,3081,-1648,0,0
1257,314000,-2256,2996,-1536,25273,-23975,-579,-2256,2996,-1536,0,0
1258,314250,-2595,2916,-1391,26293,-22732,-2902,-2595,2916,-1391,0,0
1259,314500,-2858,2868,-1188,27162,-21324,-5243,-2858,2868,-1188,0,0
1260,314750,-3013,2875,-916,27859,-19805,-7526,-3013,2875,-916,0,0
1261,315000,-3108,2898,-606,28387,-18161,-9768,-3108,2898,-606,0,0
1262,315250,-3181,2905,-297,28733,-16434,-11912,-3181,2905,-297,0,0
1263,315500,-3314,2829,-48,28901,-14628,-13959,-3314,2829,-48,0,0
1264,315750,-3506,2670,143,28881,-12725,-15918,-3506,2670,143,0,0
1265,316000,-3737,2445,289,28676,-10739,-17776,-3737,2445,289,0,0
1266,316250,-3961,2193,422,28305,-8691,-19531,-3961,2193,422,0,0
1267,316500,-4120,1959,582,27750,-6576,-21169,-4120,1959,582,0,0
1268,316750,-4174,1777,798,27022,-4420,-22677,-4174,1777,798,0,0
1269,317000,-4121,1651,1067,26131,-2243,-24041,-4121,1651,1067,0,0
1270,317250,-4007,1542,1356,25078,-49,-25259,-4007,1542,1356,0,0
1271,317500,-3894,1406,1620,23879,2143,-26328,-3894,1406,1620,0,0
1272,317750,-3824,1208,1825,22534,4323,-27237,-3824,1208,1825,0,0
1273,318000,-3810,938,1962,21053,6477,-27982,-3810,938,1962,0,0
1274,318250,-3831,614,2043,19439,8594,-28554,-3831,614,2043,0,0
1275,318500,-3840,278,2104,17708,10660,-28954,-3840,278,2104,0,0
1276,318750,-3776,-20,2189,15867,12658,-29175,-3776,-20,2189,0,0
1277,319000,-3615,-259,2313,13927,14580,-29215,-3615,-259,2313,0,0
1278,319250,-3365,-442,2472,11897,16415,-29074,-3365,-442,2472,0,0
1279,319500,-3066,-600,2636,9792,18150,-28753,-3066,-600,2636,0,0
1280,319750,-2767,-771,2770,7621,19774,-28251,-2767,-771,2770,0,0
1281,320000,-2510,-984,2844,5407,21274,-27575,-2510,-984,2844,0,0
1282,320250,-2313,-1250,2846,3162,22644,-26734,-2313,-1250,2846,0,0
1283,320500,-2152,-1550,2794,900,23874,-25729,-2152,-1550,2794,0,0
1284,320750,-1984,-1844,2721,-1363,24955,-24570,-1984,-1844,2721,0,0
1285,321000,-1763,-2093,2661,-3613,25882,-23262,-1763,-2093,2661,0,0
1286,321250,-1467,-2278,2632,-5847,26654,-21811,-1467,-2278,2632,0,0
1287,321500,-1098,-2398,2633,-8045,27260,-20223,-1098,-2398,2633,0,0
1288,321750,-689,-2475,2643,-10195,27698,-18508,-689,-2475,2643,0,0
1289,322000,-301,-2559,2617,-12291,27969,-16675,-301,-2559,2617,0,0
1290,322250,51,-2656,2549,-14299,28070,-14753,51,-2656,2549,0,0
1291,322500,332,-2799,2408,-16245,27991,-12707,332,-2799,2408,0,0
1292,322750,590,-2944,2235,-18106,27739,-10566,590,-2944,2235,0,0
1293,323000,802,-3099,2023,-19827,27318,-8392,802,-3099,2023,0,0
1294,323250,1011,-3233,1800,-21420,26728,-6171,1011,-3233,1800,0,0
1295,323500,1263,-3306,1603,-22875,25976,-3921,1263,-3306,1603,0,0
1296,323750,1614,-3272,1474,-24189,25059,-1641,1614,-3272,1474,0,0
1297,324000,1999,-3182,1369,-25353,23993,642,1999,-3182,1369,0,0
1298,324250,2363,-3079,1252,-26361,22792,2908,2363,-3079,1252,0,0
1299,324500,2649,-3010,1080,-27210,21446,5164,2649,-3010,1080,0,0
1300,324750,2836,-2989,838,-27897,19961,7402,2836,-2989,838,0,0
1301,325000,2944,-3000,547,-28416,18355,9595,2944,-3000,547,0,0
1302,325250,3021,-3003,243,-28758,16638,11725,3021,-3003,243,0,0
1303,325500,3118,-2954,-35,-28916,14811,13784,3118,-2954,-35,0,0
1304,325750,3268,-2829,-259,-28894,12893,15756,3268,-2829,-259,0,0
1305,326000,3468,-2629,-430,-28692,10894,17631,3468,-2629,-430,0,0
1306,326250,3683,-2384,-572,-28317,8830,19398,3683,-2384,-572,0,0
1307,326500,3862,-2136,-720,-27770,6713,21048,3862,-2136,-720,0,0
1308,326750,3961,-1920,-905,-27055,4554,22570,3961,-1920,-905,0,0
1309,327000,3962,-1752,-1138,-26172,2368,23952,3962,-1752,-1138,0,0
1310,327250,3886,-1616,-1403,-25131,166,25190,3886,-1616,-1403,0,0
1311,327500,3774,-1477,-1668,-23927,-2040,26270,3774,-1477,-1668,0,0
1312,327750,3676,-1301,-1895,-22580,-4235,27191,3676,-1301,-1895,0,0
1313,328000,3620,-1065,-2065,-21093,-6401,27944,3620,-1065,-2065,0,0
1314,328250,3602,-772,-2175,-19476,-8526,28521,3602,-772,-2175,0,0
1315,328500,3598,-445,-2247,-17739,-10603,28927,3598,-445,-2247,0,0
1316,328750,3558,-127,-2314,-15892,-12611,29151,3558,-127,-2314,0,0
1317,329000,3441,148,-2407,-13945,-14540,29192,3441,148,-2407,0,0
1318,329250,3239,371,-2532,-11915,-16380,29055,3239,371,-2532,0,0
1319,329500,2973,555,-2674,-9811,-18124,28745,2973,555,-2674,0,0
1320,329750,2683,731,-2805,-7650,-19759,28264,2683,731,-2805,0,0
1321,330000,2404,925,-2897,-5439,-21270,27604,2404,925,-2897,0,0
1322,330250,2161,1155,-2933,-3196,-22643,26767,2161,1155,-2933,0,0
1323,330500,1964,1425,-2909,-934,-23877,25767,1964,1425,-2909,0,0
1324,330750,1785,1711,-2844,1335,-24965,24608,1785,1711,-2844,0,0
1325,331000,1590,1983,-2766,3594,-25903,23304,1590,1983,-2766,0,0
1326,331250,1344,2208,-2702,5826,-26680,21860,1344,2208,-2702,0,0
1327,331500,1027,2370,-2666,8025,-27293,20277,1027,2370,-2666,0,0
1328,331750,658,2480,-2647,10179,-27739,18567,658,2480,-2647,0,0
1329,332000,262,2557,-2627,12266,-28006,16738,262,2557,-2627,0,0
1330,332250,-111,2637,-2576,14278,-28112,14818,-111,2637,-2576,0,0
1331,332500,-457,2726,-2471,16216,-27961,12705,-457,2726,-2471,0,0
1332,332750,-708,2867,-2304,18029,-27726,10631,-708,2867,-2304,0,0
1333,333000,-913,3026,-2088,19740,-27305,8467,-913,3026,-2088,0,0
1334,333250,-1115,3164,-1859,21322,-26697,6238,-1115,3164,-1859,0,0
1335,333500,-1361,3242,-1657,22783,-25945,3981,-1361,3242,-1657,0,0
1336,333750,-1670,3244,-1496,24108,-25030,1692,-1670,3244,-1496,0,0
1337,334000,-2020,3185,-1363,25289,-23963,-608,-2020,3185,-1363,0,0
1338,334250,-2374,3095,-1234,26319,-22758,-2901,-2374,3095,-1234,0,0
1339,334500,-2681,3011,-1075,27188,-21421,-5169,-2681,3011,-1075,0,0
1340,334750,-2912,2959,-866,27893,-19956,-7403,-2912,2959,-866,0,0
1341,335000,-3061,2937,-605,28415,-18355,-9595,-3061,2937,-605,0,0
1342,335250,-3159,2925,-314,28764,-16638,-11732,-3159,2925,-314,0,0
1343,335500,-3245,2888,-26,28934,-14807,-13807,-3245,2888,-26,0,0
1344,335750,-3357,2794,225,28915,-12894,-15777,-3357,2794,225,0,0
1345,336000,-3516,2626,426,28712,-10892,-17653,-3516,2626,426,0,0
1346,336250,-3704,2402,587,28329,-8822,-19419,-3704,2402,587,0,0
1347,336500,-3878,2157,739,27780,-6706,-21065,-3878,2157,739,0,0
1348,336750,-3993,1929,912,27068,-4550,-22588,-3993,1929,912,0,0
1349,337000,-4026,1735,1122,26188,-2365,-23971,-4026,1735,1122,0,0
1350,337250,-3978,1576,1366,25148,-167,-25207,-3978,1576,1366,0,0
1351,337500,-3883,1425,1618,23946,2037,-26285,-3883,1425,1618,0,0
1352,337750,-3776,1254,1851,22594,4228,-27199,-3776,1254,1851,0,0
1353,338000,-3691,1040,2038,21102,6387,-27938,-3691,1040,2038,0,0
1354,338250,-3639,774,2173,19480,8512,-28510,-3639,774,2173,0,0
1355,338500,-3609,468,2262,17738,10580,-28902,-3609,468,2262,0,0
1356,338750,-3561,156,2334,15892,12580,-29118,-3561,156,2334,0,0
1357,339000,-3460,-133,2414,13942,14508,-29155,-3460,-133,2414,0,0
1358,339250,-3324,-415,2478,11878,16308,-28943,-3324,-415,2478,0,0
1359,339500,-3159,-692,2521,9711,17965,-28479,-3159,-692,2521,0,0
1360,339750,-2969,-967,2543,7456,19487,-27785,-2969,-967,2543,0,0
1361,340000,-2742,-1221,2566,5161,20909,-26948,-2742,-1221,2566,0,0
1362,340250,-2369,-1340,2711,2946,22334,-26194,-2369,-1340,2711,0,0
1363,340500,-2009,-1471,2831,719,23684,-25350,-2009,-1471,2831,0,0
1364,340750,-1749,-1689,2845,-1531,24865,-24306,-1749,-1689,2845,0,0
1365,341000,-1601,-2000,2738,-3799,25842,-23033,-1601,-2000,2738,0,0
1366,341250,-1485,-2340,2580,-6084,26671,-21590,-1485,-2340,2580,0,0
1367,341500,-1409,-2721,2340,-8420,27250,-19834,-1409,-2721,2340,0,0
1368,341750,-1355,-3131,2020,-10813,27519,-17699,-1355,-3131,2020,0,0
1369,342000,-1169,-3419,1768,-13110,27563,-15426,-1169,-3419,1768,0,0
1370,342250,-508,-3254,1945,-15050,27709,-13619,-508,-3254,1945,0,0
1371,342500,144,-3077,2100,-16891,27668,-11719,144,-3077,2100,0,0
1372,342750,624,-3018,2115,-18624,27436,-9729,624,-3018,2115,0,0
1373,343000,848,-3150,1929,-20272,27045,-7659,848,-3150,1929,0,0
1374,343250,862,-3432,1576,-21812,26477,-5514,862,-3432,1576,0,0
1375,343500,792,-3761,1152,-23248,25748,-3308,792,-3761,1152,0,0
1376,343750,806,-4001,781,-24567,24864,-1058,806,-4001,781,0,0
1377,344000,1026,-4042,559,-25715,23803,1205,1026,-4042,559,0,0
1378,344250,1459,-3876,494,-26674,22570,3454,1459,-3876,494,0,0
1379,344500,2027,-3569,533,-27478,21212,5679,2027,-3569,533,0,0
1380,344750,2596,-3238,578,-28157,19765,7868,2596,-3238,578,0,0
1381,345000,2991,-3017,506,-28674,18210,10006,2991,-3017,506,0,0
1382,345250,3129,-2970,255,-29011,16539,12084,3129,-2970,255,0,0
1383,345500,3034,-3074,-154,-29158,14751,14092,3034,-3074,-154,0,0
1384,345750,2836,-3229,-627,-29127,12855,16031,2836,-3229,-627,0,0
1385,346000,2718,-3285,-1029,-28913,10858,17892,2718,-3285,-1029,0,0
1386,346250,2801,-3145,-1268,-28529,8781,19663,2801,-3145,-1268,0,0
1387,346500,3096,-2803,-1335,-27976,6643,21328,3096,-2803,-1335,0,0
1388,346750,3484,-2351,-1309,-27249,4474,22849,3484,-2351,-1309,0,0
1389,347000,3839,-1894,-1284,-26350,2270,24234,3839,-1894,-1284,0,0
1390,347250,4007,-1556,-1368,-25289,60,25460,4007,-1556,-1368,0,0
1391,347500,3925,-1391,-1607,-24068,-2143,26518,3925,-1391,-1607,0,0
1392,347750,3652,-1351,-1959,-22696,-4341,27418,3652,-1351,-1959,0,0
