4717,1176750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
4718,1177000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
4719,1177250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
4720,1177500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
4721,1177750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
4722,1178000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
4723,1178250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
4724,1178500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
4725,1178750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
4726,1179000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
4727,1179250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
4728,1179500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
4729,1179750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
4730,1180000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
4731,1180250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
4732,1180500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
4733,1180750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
4734,1181000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
4735,1181250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
4736,1181500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
4737,1181750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
4738,1182000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
4739,1182250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
4740,1182500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
4741,1182750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
4742,1183000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
4743,1183250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
4744,1183500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
4745,1183750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
4746,1184000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
4747,1184250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
4748,1184500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
4749,1184750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
4750,1185000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
4751,1185250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
4752,1185500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
4753,1185750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
4754,1186000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
4755,1186250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
4756,1186500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
4757,1186750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
4758,1187000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
4759,1187250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
4760,1187500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
4761,1187750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
4762,1188000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
4763,1188250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
4764,1188500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
4765,1188750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
4766,1189000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
4767,1189250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
4768,1189500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
4769,1189750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
4770,1190000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
4771,1190250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
4772,1190500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
4773,1190750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
4774,1191000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
4775,1191250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
4776,1191500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
4777,1191750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
4778,1192000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
4779,1192250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
4780,1192500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
4781,1192750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
4782,1193000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
4783,1193250,7130,17422,-22952,-9267,9587,-319,4896,19657,-19674,19,59,-77
4784,1193500,5455,18924,-22521,-9687,9152,529,3279,21059,-19156,13,63,-75
4785,1193750,3745,20309,-21952,-10048,8661,1373,1643,22332,-18519,6,67,-73
4786,1194000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
4787,1194250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
4788,1194500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
4789,1194750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
4790,1195000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
4791,1195250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
4792,1195500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
4793,1195750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
4794,1196000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
4795,1196250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
4796,1196500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
4797,1196750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
4798,1197000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
4799,1197250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
4800,1197500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
4801,1197750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
4802,1198000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
4803,1198250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
4804,1198500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
4805,1198750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
4806,1199000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
4807,1199250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
4808,1199500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
4809,1199750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
4810,1200000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
4811,1200250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
4812,1200500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
4813,1200750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
4814,1201000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
4815,1201250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
4816,1201500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
4817,1201750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
4818,1202000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
4819,1202250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
4820,1202500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
4821,1202750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
4822,1203000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
4823,1203250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
4824,1203500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
4825,1203750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
4826,1204000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
4827,1204250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
4828,1204500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
4829,1204750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
4830,1205000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
4831,1205250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
4832,1205500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
4833,1205750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
4834,1206000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
4835,1206250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
4836,1206500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
4837,1206750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
4838,1207000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
4839,1207250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
4840,1207500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
4841,1207750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
4842,1208000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
4843,1208250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
4844,1208500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
4845,1208750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
4846,1209000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
4847,1209250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
4848,1209500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
4849,1209750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
4850,1210000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
4851,1210250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
4852,1210500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
4853,1210750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
4854,1211000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
4855,1211250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
4856,1211500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
4857,1211750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
4858,1212000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
4859,1212250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
4860,1212500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
4861,1212750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
4862,1213000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
4863,1213250,7130,17422,-22952,-9267,9587,-319,4896,19657,-19674,19,59,-77
4864,1213500,5455,18924,-22521,-9687,9152,529,3279,21059,-19156,13,63,-75
4865,1213750,3745,20309,-21952,-10048,8661,1373,1643,22332,-18519,6,67,-73
4866,1214000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
4867,1214250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
4868,1214500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
4869,1214750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
4870,1215000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
4871,1215250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
4872,1215500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
4873,1215750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
4874,1216000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
4875,1216250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
4876,1216500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
4877,1216750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
4878,1217000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
4879,1217250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
4880,1217500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
4881,1217750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
4882,1218000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
4883,1218250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
4884,1218500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
4885,1218750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
4886,1219000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
4887,1219250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
4888,1219500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
4889,1219750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
4890,1220000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
4891,1220250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
4892,1220500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
4893,1220750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
4894,1221000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
4895,1221250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
4896,1221500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
4897,1221750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
4898,1222000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
4899,1222250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
4900,1222500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
4901,1222750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
4902,1223000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
4903,1223250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
4904,1223500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
4905,1223750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
4906,1224000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
4907,1224250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
4908,1224500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
4909,1224750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
4910,1225000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
4911,1225250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
4912,1225500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
4913,1225750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
4914,1226000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
4915,1226250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
4916,1226500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
4917,1226750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
4918,1227000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
4919,1227250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
4920,1227500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
4921,1227750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
4922,1228000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
4923,1228250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
4924,1228500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
4925,1228750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
4926,1229000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
4927,1229250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
4928,1229500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
4929,1229750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
4930,1230000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
4931,1230250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
4932,1230500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
4933,1230750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
4934,1231000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
4935,1231250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
4936,1231500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
4937,1231750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
4938,1232000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
4939,1232250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
4940,1232500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
4941,1232750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
4942,1233000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
4943,1233250,7130,17422,-22952,-9267,9587,-319,4896,19657,-19674,19,59,-77
4944,1233500,5455,18924,-22521,-9687,9152,529,3279,21059,-19156,13,63,-75
4945,1233750,3745,20309,-21952,-10048,8661,1373,1643,22332,-18519,6,67,-73
4946,1234000,2013,21569,-21247,-10347,8117,2209,-4,23467,-17769,0,70,-70
4947,1234250,269,22696,-20411,-10581,7522,3031,-1650,24457,-16909,-6,73,-66
4948,1234500,-1478,23683,-19449,-10751,6881,3835,-3287,25297,-15945,-13,75,-63
4949,1234750,-3215,24524,-18367,-10854,6198,4615,-4903,25980,-14882,-19,78,-58
4950,1235000,-4932,25214,-17172,-10891,5476,5366,-6489,26503,-13728,-25,79,-54
4951,1235250,-6619,25748,-15871,-10860,4721,6085,-8035,26863,-12489,-31,80,-49
4952,1235500,-8266,26123,-14472,-10763,3936,6766,-9532,27058,-11173,-37,81,-44
4953,1235750,-9861,26338,-12984,-10598,3128,7405,-10969,27085,-9788,-42,81,-38
4954,1236000,-11395,26390,-11416,-10369,2300,7998,-12339,26946,-8343,-47,80,-33
4955,1236250,-12860,26280,-9778,-10076,1457,8543,-13633,26640,-6846,-52,79,-27
4956,1236500,-14244,26007,-8079,-9720,606,9034,-14843,26170,-5307,-57,78,-21
4957,1236750,-15542,25574,-6331,-9305,-249,9470,-15962,25539,-3736,-61,76,-15
4958,1237000,-16743,24983,-4543,-8832,-1102,9847,-16982,24750,-2141,-65,74,-8
4959,1237250,-17841,24239,-2727,-8305,-1948,10164,-17897,23809,-533,-69,71,-2
4960,1237500,-18829,23345,-895,-7727,-2783,10418,-18702,22721,1078,-72,68,4
4961,1237750,-19701,22307,943,-7101,-3600,10608,-19392,21493,2682,-75,64,10
4962,1238000,-20451,21131,2775,-6431,-4396,10733,-19962,20132,4270,-77,60,17
4963,1238250,-21076,19825,4590,-5722,-5164,10791,-20409,18647,5832,-79,56,23
4964,1238500,-21570,18397,6377,-4977,-5900,10783,-20730,17047,7357,-80,51,29
4965,1238750,-21932,16856,8124,-4201,-6600,10708,-20923,15342,8837,-80,46,35
4966,1239000,-22158,15210,9821,-3400,-7259,10567,-20988,13543,10263,-81,40,40
4967,1239250,-22248,13471,11458,-2578,-7874,10361,-20923,11660,11626,-80,35,46
4968,1239500,-22200,11649,13024,-1740,-8439,10091,-20729,9705,12916,-80,29,51
4969,1239750,-22016,9755,14510,-891,-8953,9759,-20407,7691,14128,-79,23,55
4970,1240000,-21695,7801,15906,-36,-9412,9367,-19959,5628,15252,-77,17,60
4971,1240250,-21242,5799,17204,818,-9813,8917,-19389,3532,16282,-75,11,64
4972,1240500,-20657,3760,18397,1668,-10153,8412,-18698,1413,17211,-72,4,67
4973,1240750,-19945,1699,19475,2507,-10430,7856,-17893,-714,18035,-69,-2,71
4974,1241000,-19109,-372,20434,3331,-10643,7251,-16977,-2837,18747,-65,-8,73
4975,1241250,-18156,-2442,21267,4134,-10791,6601,-15957,-4942,19344,-61,-15,76
4976,1241500,-17092,-4496,21968,4912,-10872,5910,-14838,-7017,19822,-57,-21,78
4977,1241750,-15921,-6523,22534,5659,-10886,5183,-13628,-9049,20177,-52,-27,79
4978,1242000,-14653,-8509,22962,6372,-10833,4424,-12333,-11025,20408,-47,-33,80
4979,1242250,-13294,-10443,23247,7045,-10713,3638,-10963,-12933,20513,-42,-39,80
4980,1242500,-11853,-12313,23390,7675,-10527,2829,-9525,-14761,20491,-37,-44,80
4981,1242750,-10339,-14106,23388,8258,-10277,2003,-8028,-16498,20344,-31,-49,80
4982,1243000,-8762,-15813,23242,8789,-9962,1164,-6482,-18133,20071,-25,-54,79
4983,1243250,-7130,-17422,22952,9267,-9587,319,-4896,-19657,19674,-19,-59,77
4984,1243500,-5455,-18924,22521,9687,-9152,-529,-3279,-21059,19156,-13,-63,75
4985,1243750,-3745,-20309,21952,10048,-8661,-1373,-1643,-22332,18519,-6,-67,73
4986,1244000,-2013,-21569,21247,10347,-8117,-2209,4,-23467,17769,0,-70,70
4987,1244250,-269,-22696,20411,10581,-7522,-3031,1650,-24457,16909,6,-73,66
4988,1244500,1478,-23683,19449,10751,-6881,-3835,3287,-25297,15945,13,-75,63
4989,1244750,3215,-24524,18367,10854,-6198,-4615,4903,-25980,14882,19,-78,58
4990,1245000,4932,-25214,17172,10891,-5476,-5366,6489,-26503,13728,25,-79,54
4991,1245250,6619,-25748,15871,10860,-4721,-6085,8035,-26863,12489,31,-80,49
4992,1245500,8266,-26123,14472,10763,-3936,-6766,9532,-27058,11173,37,-81,44
4993,1245750,9861,-26338,12984,10598,-3128,-7405,10969,-27085,9788,42,-81,38
4994,1246000,11395,-26390,11416,10369,-2300,-7998,12339,-26946,8343,47,-80,33
4995,1246250,12860,-26280,9778,10076,-1457,-8543,13633,-26640,6846,52,-79,27
4996,1246500,14244,-26007,8079,9720,-606,-9034,14843,-26170,5307,57,-78,21
4997,1246750,15542,-25574,6331,9305,249,-9470,15962,-25539,3736,61,-76,15
4998,1247000,16743,-24983,4543,8832,1102,-9847,16982,-24750,2141,65,-74,8
4999,1247250,17841,-24239,2727,8305,1948,-10164,17897,-23809,533,69,-71,2
5000,1247500,18829,-23345,895,7727,2783,-10418,18702,-22721,-1078,72,-68,-4
5001,1247750,19701,-22307,-943,7101,3600,-10608,19392,-21493,-2682,75,-64,-10
5002,1248000,20451,-21131,-2775,6431,4396,-10733,19962,-20132,-4270,77,-60,-17
5003,1248250,21076,-19825,-4590,5722,5164,-10791,20409,-18647,-5832,79,-56,-23
5004,1248500,21570,-18397,-6377,4977,5900,-10783,20730,-17047,-7357,80,-51,-29
5005,1248750,21932,-16856,-8124,4201,6600,-10708,20923,-15342,-8837,80,-46,-35
5006,1249000,22158,-15210,-9821,3400,7259,-10567,20988,-13543,-10263,81,-40,-40
5007,1249250,22248,-13471,-11458,2578,7874,-10361,20923,-11660,-11626,80,-35,-46
5008,1249500,22200,-11649,-13024,1740,8439,-10091,20729,-9705,-12916,80,-29,-51
5009,1249750,22016,-9755,-14510,891,8953,-9759,20407,-7691,-14128,79,-23,-55
5010,1250000,21695,-7801,-15906,36,9412,-9367,19959,-5628,-15252,77,-17,-60
5011,1250250,21242,-5799,-17204,-818,9813,-8917,19389,-3532,-16282,75,-11,-64
5012,1250500,20657,-3760,-18397,-1668,10153,-8412,18698,-1413,-17211,72,-4,-67
5013,1250750,19945,-1699,-19475,-2507,10430,-7856,17893,714,-18035,69,2,-71
5014,1251000,19109,372,-20434,-3331,10643,-7251,16977,2837,-18747,65,8,-73
5015,1251250,18156,2442,-21267,-4134,10791,-6601,15957,4942,-19344,61,15,-76
5016,1251500,17092,4496,-21968,-4912,10872,-5910,14838,7017,-19822,57,21,-78
5017,1251750,15921,6523,-22534,-5659,10886,-5183,13628,9049,-20177,52,27,-79
5018,1252000,14653,8509,-22962,-6372,10833,-4424,12333,11025,-20408,47,33,-80
5019,1252250,13294,10443,-23247,-7045,10713,-3638,10963,12933,-20513,42,39,-80
5020,1252500,11853,12313,-23390,-7675,10527,-2829,9525,14761,-20491,37,44,-80
5021,1252750,10339,14106,-23388,-8258,10277,-2003,8028,16498,-20344,31,49,-80
5022,1253000,8762,15813,-23242,-8789,9962,-1164,6482,18133,-20071,25,54,-79
