384,95750,-4775,18236,11492,0,-29965,16387,13567,0,-29965,0
385,96000,-4809,16312,13627,0,-30000,14365,15625,0,-30000,0
386,96250,-4814,14286,15679,0,-29851,12255,17586,0,-29851,0
387,96500,-4789,12173,17633,0,-29517,10069,19439,0,-29517,0
388,96750,-4734,9985,19479,0,-29001,7821,21172,0,-29001,0
389,97000,-4650,7735,21205,0,-28307,5524,22774,0,-28307,0
390,97250,-4538,5438,22800,0,-27438,3194,24236,0,-27438,0
391,97500,-4397,3107,24255,0,-26400,844,25548,0,-26400,0
392,97750,-4230,756,25560,0,-25200,-1511,26703,0,-25200,0
393,98000,-4036,-1599,26708,0,-23843,-3857,27694,0,-23843,0
394,98250,-3818,-3944,27690,0,-22340,-6179,28513,0,-22340,0
395,98500,-3576,-6264,28503,0,-20699,-8463,29157,0,-20699,0
396,98750,-3311,-8546,29139,0,-18931,-10695,29621,0,-18931,0
397,99000,-3027,-10776,29596,0,-17046,-12861,29903,0,-17046,0
