        65,     16000, -2423,  -641,  2124, -8163,  1448,  6711,1
        66,     16250, -2373,  -517,  1954, -8018,   784,  7229,1
        67,     16500, -2335,  -381,  1785, -7815,    98,  7712,1
        68,     16750, -2310,  -232,  1619, -7553,  -609,  8157,1
        69,     17000, -2299,   -73,  1457, -7235, -1332,  8562,1
        70,     17250, -2301,    96,  1300, -6860, -2064,  8919,1
        71,     17500, -2317,   274,  1149, -6430, -2803,  9228,1
        72,     17750, -2347,   460,  1005, -5946, -3543,  9484,1
        73,     18000, -2392,   654,   870, -5411, -4278,  9684,1
        74,     18250, -2451,   853,   745, -4827, -5003,  9825,1
        75,     18500, -2524,  1057,   630, -4197, -5714,  9906,1
        76,     18750, -2611,  1264,   527, -3525, -6404,  9924,1
        77,     19000, -2712,  1474,   437, -2814, -7069,  9878,1
        78,     19250, -2826,  1684,   360, -2068, -7704,  9767,1
        79,     19500, -2954,  1893,   297, -1292, -8303,  9590,1
        80,     19750, -3093,  2100,   250,  -490, -8862,  9348,1
        81,     20000, -3244,  2304,   218,   332, -9375,  9039,1
        82,     20250, -3406,  2502,   203,  1170, -9839,  8665,1
        83,     20500, -3578,  2694,   203,  2018,-10250,  8228,1
        84,     20750, -3758,  2879,   221,  2871,-10603,  7729,1
        85,     21000, -3947,  3054,   256,  3722,-10895,  7170,1
        86,     21250, -4143,  3218,   308,  4567,-11123,  6554,1
        87,     21500, -4344,  3371,   377,  5399,-11285,  5883,1
        88,     21750, -4549,  3510,   464,  6212,-11377,  5163,1
        89,     22000, -4758,  3636,   566,  7001,-11398,  4395,1
        90,     22250, -4968,  3746,   686,  7760,-11347,  3585,1
        91,     22500, -5179,  3840,   821,  8483,-11222,  2737,1
        92,     22750, -5389,  3917,   971,  9165,-11023,  1857,1
        93,     23000, -5597,  3976,  1135,  9801,-10750,   949,1
        94,     23250, -5801,  4016,  1314, 10385,-10404,    19,1
        95,     23500, -5999,  4037,  1504, 10913, -9985,  -927,1
        96,     23750, -6192,  4038,  1707, 11380, -9496, -1883,1
        97,     24000, -6376,  4019,  1920, 11782, -8938, -2844,1
        98,     24250, -6551,  3981,  2142, 12116, -8314, -3801,1
        99,     24500, -6715,  3922,  2372, 12379, -7628, -4750,1
       100,     24750, -6868,  3843,  2608, 12566, -6881, -5684,1
       101,     25000, -7008,  3743,  2850, 12677, -6079, -6596,1
       102,     25250, -7134,  3625,  3095, 12708, -5226, -7481,1
       103,     25500, -7245,  3487,  3342, 12660, -4326, -8332,1
       104,     25750, -7339,  3331,  3590, 12529, -3385, -9142,1
       105,     26000, -7417,  3157,  3836, 12318, -2409, -9906,1
       106,     26250, -7478,  2966,  4080, 12024, -1402,-10619,1
       107,     26500, -7520,  2760,  4319, 11650,  -373,-11274,1
       108,     26750, -7543,  2539,  4552, 11197,   674,-11868,1
       109,     27000, -7547,  2304,  4778, 10665,  1732,-12394,1
       110,     27250, -7532,  2057,  4994, 10059,  2793,-12849,1
       111,     27500, -7497,  1800,  5200,  9380,  3852,-13228,1
       112,     27750, -7442,  1533,  5394,  8632,  4901,-13529,1
       113,     28000, -7368,  1258,  5574,  7819,  5932,-13748,1
       114,     28250, -7274,   978,  5739,  6945,  6940,-13883,1
       115,     28500, -7162,   694,  5888,  6016,  7918,-13931,1
       116,     28750, -7031,   407,  6019,  5036,  8858,-13891,1
       117,     29000, -6882,   120,  6132,  4012,  9754,-13763,1
       118,     29250, -6716,  -167,  6226,  2948, 10600,-13545,1
       119,     29500, -6533,  -449,  6299,  1852, 11390,-13239,1
       120,     29750, -6336,  -727,  6352,   731, 12117,-12846,1
       121,     30000, -6123,  -999,  6382,  -410, 12777,-12365,1
       122,     30250, -5898, -1261,  6391, -1561, 13364,-11801,1
       123,     30500, -5661, -1513,  6378, -2718, 13874,-11154,1
       124,     30750, -5414, -1753,  6342, -3871, 14302,-10429,1
       125,     31000, -5158, -1979,  6283, -5014, 14644, -9630,1
       126,     31250, -4894, -2190,  6203, -6139, 14899, -8759,1
       127,     31500, -4625, -2383,  6099, -7238, 15062, -7823,1
       128,     31750, -4351, -2558,  5975, -8305, 15132, -6827,1
       129,     32000, -4075, -2714,  5829, -9332, 15107, -5775,1
       130,     32250, -3799, -2848,  5662,-10312, 14986, -4675,1
       131,     32500, -3523, -2960,  5476,-11238, 14769, -3533,1
       132,     32750, -3250, -3050,  5271,-12103, 14457, -2356,1
       133,     33000, -2982, -3115,  5048,-12902, 14050, -1150,1
       134,     33250, -2720, -3156,  4809,-13629, 13550,    77,1
       135,     33500, -2466, -3172,  4555,-14278, 12959,  1316,1
       136,     33750, -2222, -3163,  4288,-14844, 12280,  2561,1
       137,     34000, -1989, -3128,  4009,-15323, 11516,  3803,1
       138,     34250, -1770, -3067,  3719,-15711, 10671,  5035,1
       139,     34500, -1565, -2981,  3420,-16004,  9751,  6249,1
       140,     34750, -1376, -2870,  3115,-16200,  8759,  7436,1
       141,     35000, -1204, -2734,  2805,-16296,  7702,  8588,1
       142,     35250, -1051, -2574,  2492,-16291,  6586,  9699,1
       143,     35500,  -918, -2390,  2177,-16183,  5417, 10760,1
       144,     35750,  -805, -2184,  1864,-15973,  4202, 11765,1
       145,     36000,  -715, -1957,  1554,-15661,  2948, 12706,1
       146,     36250,  -646, -1710,  1248,-15247,  1664, 13576,1
       147,     36500,  -601, -1443,   949,-14734,   356, 14370,1
       148,     36750,  -580, -1160,   660,-14123,  -966, 15082,1
       149,     37000,  -582,  -861,   381,-13419, -2296, 15707,1
       150,     37250,  -609,  -549,   114,-12623, -3623, 16239,1
       151,     37500,  -660,  -224,  -138,-11742, -4941, 16675,1
       152,     37750,  -735,   111,  -374,-10778, -6240, 17010,1
       153,     38000,  -834,   453,  -592, -9738, -7512, 17243,1
       154,     38250,  -956,   802,  -791, -8628, -8749, 17370,1
       155,     38500, -1102,  1154,  -969, -7454, -9942, 17389,1
       156,     38750, -1269,  1508, -1125, -6223,-11084, 17300,1
       157,     39000, -1458,  1861, -1258, -4943,-12167, 17103,1
       158,     39250, -1667,  2212, -1367, -3620,-13184, 16797,1
       159,     39500, -1895,  2557, -1451, -2263,-14127, 16383,1
       160,     39750, -2141,  2895, -1509,  -880,-14990, 15864,1
       161,     40000, -2403,  3223, -1540,   520,-15767, 15241,1
       162,     40250, -2681,  3540, -1545,  1928,-16452, 14519,1
       163,     40500, -2971,  3843, -1522,  3336,-17041, 13699,1
       164,     40750, -3273,  4130, -1473,  4735,-17528, 12788,1
       165,     41000, -3585,  4400, -1396,  6116,-17910, 11789,1
       166,     41250, -3905,  4650, -1293,  7470,-18183, 10709,1
       167,     41500, -4231,  4879, -1163,  8788,-18345,  9554,1
       168,     41750, -4561,  5085, -1008, 10061,-18394,  8330,1
       169,     42000, -4892,  5266,  -828, 11282,-18330,  7045,1
       170,     42250, -5224,  5422,  -623, 12442,-18150,  5706,1
       171,     42500, -5553,  5551,  -396, 13534,-17856,  4321,1
       172,     42750, -5878,  5652,  -148, 14549,-17449,  2899,1
       173,     43000, -6196,  5725,   121, 15482,-16930,  1448,1
       174,     43250, -6506,  5768,   409, 16325,-16302,   -23,1
       175,     43500, -6805,  5782,   713, 17073,-15567, -1505,1
       176,     43750, -7092,  5765,  1033, 17719,-14731, -2988,1
       177,     44000, -7364,  5718,  1366, 18260,-13796, -4463,1
       178,     44250, -7621,  5641,  1710, 18692,-12769, -5920,1
       179,     44500, -7859,  5535,  2063, 19010,-11656, -7351,1
       180,     44750, -8078,  5398,  2424, 19211,-10462, -8747,1
       181,     45000, -8276,  5234,  2789, 19295, -9194,-10098,1
       182,     45250, -8452,  5041,  3157, 19259, -7861,-11395,1
       183,     45500, -8604,  4821,  3525, 19103, -6469,-12630,1
       184,     45750, -8731,  4576,  3891, 18827, -5028,-13795,1
       185,     46000, -8833,  4306,  4253, 18432, -3546,-14881,1
       186,     46250, -8908,  4014,  4608, 17919, -2032,-15883,1
       187,     46500, -8956,  3700,  4955, 17292,  -495,-16792,1
       188,     46750, -8976,  3367,  5290, 16552,  1055,-17602,1
       189,     47000, -8968,  3017,  5612, 15705,  2609,-18309,1
       190,     47250, -8933,  2652,  5918, 14755,  4156,-18905,1
       191,     47500, -8869,  2274,  6207, 13707,  5687,-19388,1
       192,     47750, -8778,  1885,  6477, 12566,  7193,-19754,1
       193,     48000, -8659,  1487,  6726, 11341,  8663,-19998,1
       194,     48250, -8513,  1084,  6951, 10036, 10089,-20120,1
       195,     48500, -8341,   677,  7153,  8662, 11460,-20117,1
       196,     48750, -8144,   270,  7328,  7225, 12769,-19989,1
       197,     49000, -7923,  -136,  7477,  5734, 14007,-19736,1
       198,     49250, -7679,  -538,  7597,  4198, 15164,-19358,1
       199,     49500, -7414,  -933,  7688,  2627, 16235,-18858,1
       200,     49750, -7129, -1319,  7750,  1030, 17211,-18237,1
       201,     50000, -6826, -1693,  7781,  -583, 18085,-17499,1
       202,     50250, -6506, -2053,  7781, -2201, 18852,-16648,1
       203,     50500, -6171, -2397,  7751, -3816, 19506,-15688,1
       204,     50750, -5824, -2721,  7689, -5416, 20043,-14625,1
       205,     51000, -5467, -3026,  7597, -6992, 20458,-13465,1
       206,     51250, -5101, -3307,  7475, -8534, 20749,-12214,1
       207,     51500, -4730, -3563,  7323,-10031, 20912,-10880,1
       208,     51750, -4354, -3793,  7142,-11474, 20946, -9471,1
       209,     52000, -3977, -3995,  6933,-12855, 20850, -7995,1
       210,     52250, -3602, -4168,  6697,-14163, 20623, -6461,1
       211,     52500, -3229, -4310,  6436,-15390, 20267, -4879,1
       212,     52750, -2862, -4420,  6151,-16529, 19783, -3257,1
       213,     53000, -2503, -4497,  5843,-17571, 19174, -1606,1
       214,     53250, -2154, -4541,  5515,-18509, 18442,    64,1
       215,     53500, -1818, -4552,  5169,-19338, 17592,  1742,1
       216,     53750, -1496, -4528,  4806,-20051, 16627,  3419,1
       217,     54000, -1191, -4471,  4429,-20643, 15554,  5083,1
       218,     54250,  -905, -4380,  4039,-21110, 14379,  6725,1
       219,     54500,  -639, -4255,  3640,-21449, 13109,  8334,1
       220,     54750,  -396, -4098,  3234,-21656, 11750,  9899,1
       221,     55000,  -176, -3908,  2823,-21730, 10311, 11411,1
       222,     55250,    18, -3688,  2409,-21669,  8801, 12860,1
       223,     55500,   185, -3438,  1996,-21473,  7229, 14237,1
       224,     55750,   324, -3159,  1586,-21144,  5603, 15532,1
       225,     56000,   434, -2854,  1182,-20681,  3935, 16737,1
       226,     56250,   515, -2524,   785,-20088,  2234, 17845,1
       227,     56500,   565, -2171,   399,-19367,   510, 18847,1
       228,     56750,   584, -1797,    26,-18522, -1225, 19738,1
       229,     57000,   572, -1404,  -331,-17559, -2961, 20510,1
       230,     57250,   529,  -995,  -671,-16482, -4687, 21159,1
       231,     57500,   454,  -572,  -991,-15297, -6392, 21680,1
       232,     57750,   349,  -138, -1289,-14012, -8066, 22069,1
       233,     58000,   214,   305, -1563,-12635, -9697, 22323,1
       234,     58250,    49,   754, -1811,-11172,-11277, 22439,1
       235,     58500,  -145,  1206, -2032, -9633,-12793, 22418,1
       236,     58750,  -366,  1658, -2224, -8028,-14238, 22257,1
       237,     59000,  -614,  2108, -2385, -6365,-15601, 21957,1
       238,     59250,  -886,  2553, -2516, -4655,-16873, 21520,1
       239,     59500, -1182,  2990, -2614, -2909,-18047, 20948,1
       240,     59750, -1499,  3415, -2679, -1137,-19114, 20243,1
       241,     60000, -1836,  3828, -2710,   650,-20067, 19410,1
       242,     60250, -2191,  4224, -2707,  2441,-20900, 18453,1
       243,     60500, -2562,  4601, -2671,  4224,-21608, 17378,1
       244,     60750, -2945,  4958, -2600,  5989,-22185, 16190,1
       245,     61000, -3340,  5291, -2496,  7724,-22626, 14897,1
       246,     61250, -3743,  5598, -2358,  9419,-22930, 13506,1
       247,     61500, -4153,  5878, -2188, 11063,-23092, 12025,1
       248,     61750, -4566,  6128, -1987, 12646,-23113, 10464,1
       249,     62000, -4980,  6348, -1755, 14156,-22990,  8831,1
       250,     62250, -5392,  6534, -1493, 15585,-22725,  7138,1
       251,     62500, -5801,  6687, -1205, 16923,-22317,  5392,1
       252,     62750, -6202,  6805,  -890, 18162,-21770,  3607,1
       253,     63000, -6595,  6887,  -552, 19294,-21086,  1792,1
       254,     63250, -6976,  6933,  -191, 20310,-20268,   -42,1
       255,     63500, -7342,  6941,   190, 21205,-19322, -1882,1
       256,     63750, -7693,  6913,   588, 21972,-18252, -3718,1
       257,     64000, -8024,  6847,  1001, 22606,-17065, -5538,1
       258,     64250, -8335,  6745,  1427, 23103,-15768, -7332,1
       259,     64500, -8624,  6606,  1863, 23458,-14368, -9086,1
       260,     64750, -8887,  6432,  2307, 23669,-12874,-10791,1
       261,     65000, -9124,  6223,  2755, 23735,-11295,-12436,1
       262,     65250, -9333,  5980,  3205, 23653, -9639,-14009,1
       263,     65500, -9513,  5706,  3654, 23425, -7918,-15502,1
       264,     65750, -9662,  5401,  4100, 23052, -6141,-16905,1
       265,     66000, -9779,  5067,  4539, 22533, -4320,-18208,1
       266,     66250, -9864,  4707,  4969, 21874, -2465,-19403,1
       267,     66500, -9916,  4322,  5387, 21077,  -588,-20482,1
       268,     66750, -9935,  3914,  5790, 20146,  1299,-21438,1
       269,     67000, -9919,  3487,  6177, 19087,  3185,-22265,1
       270,     67250, -9870,  3042,  6543, 17906,  5058,-22957,1
       271,     67500, -9787,  2583,  6888, 16610,  6907,-23510,1
       272,     67750, -9671,  2113,  7209, 15206,  8719,-23918,1
       273,     68000, -9522,  1633,  7503, 13704, 10483,-24180,1
       274,     68250, -9341,  1147,  7770, 12111, 12189,-24293,1
       275,     68500, -9130,   659,  8006, 10438, 13825,-24256,1
       276,     68750, -8889,   170,  8211,  8695, 15381,-24069,1
       277,     69000, -8619,  -315,  8383,  6891, 16847,-23732,1
       278,     69250, -8324,  -795,  8522,  5039, 18214,-23247,1
       279,     69500, -8003, -1265,  8625,  3149, 19473,-22617,1
       280,     69750, -7659, -1723,  8692,  1234, 20615,-21844,1
       281,     70000, -7294, -2166,  8724,  -696, 21634,-20933,1
       282,     70250, -6911, -2591,  8718, -2628, 22522,-19890,1
       283,     70500, -6511, -2996,  8676, -4549, 23273,-18720,1
       284,     70750, -6098, -3378,  8598, -6449, 23883,-17431,1
       285,     71000, -5672, -3734,  8483, -8316, 24347,-16029,1
       286,     71250, -5238, -4062,  8333,-10137, 24662,-14523,1
       287,     71500, -4798, -4361,  8148,-11901, 24825,-12923,1
       288,     71750, -4355, -4628,  7929,-13597, 24835,-11238,1
       289,     72000, -3910, -4861,  7678,-15214, 24691, -9477,1
       290,     72250, -3468, -5059,  7396,-16742, 24394, -7653,1
       291,     72500, -3030, -5220,  7084,-18171, 23945, -5775,1
       292,     72750, -2600, -5344,  6745,-19493, 23346, -3856,1
       293,     73000, -2180, -5430,  6381,-20698, 22601, -1906,1
       294,     73250, -1773, -5476,  5993,-21778, 21714,    61,1
       295,     73500, -1382, -5483,  5584,-22727, 20689,  2033,1
       296,     73750, -1008, -5450,  5157,-23539, 19534,  4000,1
       297,     74000,  -655, -5377,  4714,-24207, 18254,  5947,1
       298,     74250,  -324, -5265,  4258,-24727, 16857,  7863,1
       299,     74500,   -17, -5115,  3791,-25096, 15352,  9737,1
       300,     74750,   263, -4926,  3317,-25311, 13747, 11556,1
       301,     75000,   514, -4701,  2838,-25370, 12053, 13309,1
       302,     75250,   736, -4440,  2358,-25272, 10279, 14985,1
       303,     75500,   925, -4145,  1879,-25017,  8436, 16572,1
       304,     75750,  1083, -3818,  1404,-24608,  6536, 18062,1
       305,     76000,  1206, -3461,   936,-24044,  4590, 19445,1
       306,     76250,  1295, -3075,   479,-23331,  2609, 20711,1
       307,     76500,  1348, -2664,    34,-22471,   607, 21853,1
       308,     76750,  1365, -2229,  -394,-21469, -1404, 22863,1
       309,     77000,  1347, -1773,  -805,-20332, -3413, 23734,1
       310,     77250,  1293, -1299, -1194,-19066, -5406, 24462,1
       311,     77500,  1203,  -810, -1559,-17679, -7371, 25039,1
       312,     77750,  1077,  -309, -1899,-16179, -9296, 25464,1
       313,     78000,   917,   201, -2210,-14574,-11168, 25732,1
       314,     78250,   724,   717, -2491,-12875,-12977, 25842,1
       315,     78500,   498,  1236, -2741,-11092,-14711, 25793,1
       316,     78750,   240,  1754, -2957, -9235,-16358, 25583,1
       317,     79000,   -47,  2269, -3138, -7317,-17908, 25216,1
       318,     79250,  -362,  2777, -3283, -5348,-19352, 24691,1
       319,     79500,  -703,  3275, -3390, -3341,-20680, 24012,1
       320,     79750, -1068,  3760, -3460, -1308,-21884, 23183,1
       321,     80000, -1456,  4228, -3491,   738,-22955, 22209,1
       322,     80250, -1862,  4678, -3484,  2785,-23888, 21095,1
       323,     80500, -2286,  5105, -3438,  4821,-24675, 19848,1
       324,     80750, -2724,  5508, -3353,  6831,-25311, 18474,1
       325,     81000, -3175,  5883, -3230,  8804,-25793, 16984,1
       326,     81250, -3634,  6229, -3069, 10728,-26117, 15384,1
       327,     81500, -4099,  6544, -2872, 12590,-26280, 13685,1
       328,     81750, -4568,  6824, -2640, 14379,-26281, 11898,1
       329,     82000, -5037,  7069, -2373, 16084,-26119, 10033,1
       330,     82250, -5504,  7276, -2074, 17693,-25796,  8101,1
       331,     82500, -5966,  7445, -1744, 19197,-25313,  6114,1
       332,     82750, -6419,  7574, -1385, 20586,-24671,  4085,1
       333,     83000, -6861,  7662, -1000, 21851,-23876,  2026,1
       334,     83250, -7290,  7709,  -590, 22983,-22932,   -51,1
       335,     83500, -7702,  7715,  -159, 23977,-21843, -2132,1
       336,     83750, -8095,  7678,   292, 24824,-20617, -4205,1
       337,     84000, -8466,  7600,   759, 25521,-19261, -6256,1
       338,     84250, -8814,  7481,  1240, 26061,-17783, -8274,1
       339,     84500, -9135,  7321,  1732, 26441,-16191,-10246,1
       340,     84750, -9428,  7121,  2231, 26658,-14496,-12158,1
       341,     85000, -9692,  6883,  2734, 26712,-12707,-14000,1
       342,     85250, -9923,  6607,  3240, 26600,-10835,-15759,1
       343,     85500,-10121,  6296,  3743, 26324, -8893,-17425,1
       344,     85750,-10285,  5951,  4242, 25885, -6891,-18987,1
       345,     86000,-10413,  5574,  4733, 25284, -4842,-20435,1
       346,     86250,-10505,  5168,  5213, 24526, -2759,-21760,1
       347,     86500,-10559,  4735,  5679, 23615,  -654,-22953,1
       348,     86750,-10576,  4278,  6128, 22555,  1459,-24007,1
       349,     87000,-10556,  3799,  6557, 21355,  3568,-24915,1
       350,     87250,-10497,  3301,  6964, 20019,  5660,-25671,1
       351,     87500,-10401,  2788,  7347, 18557,  7721,-26269,1
       352,     87750,-10269,  2262,  7701, 16977,  9738,-26707,1
       353,     88000,-10100,  1727,  8027, 15289, 11700,-26981,1
       354,     88250, -9896,  1187,  8320, 13503, 13593,-27089,1
       355,     88500, -9658,   643,  8580, 11630, 15407,-27029,1
       356,     88750, -9387,   100,  8805,  9681, 17129,-26802,1
       357,     89000, -9085,  -438,  8993,  7668, 18748,-26409,1
       358,     89250, -8755,  -969,  9143,  5603, 20255,-25852,1
       359,     89500, -8397, -1490,  9254,  3500, 21640,-25134,1
       360,     89750, -8014, -1996,  9326,  1371, 22894,-24260,1
       361,     90000, -7608, -2485,  9357,  -771, 24009,-23233,1
       362,     90250, -7182, -2954,  9348, -2913, 24978,-22061,1
       363,     90500, -6739, -3400,  9298, -5040, 25795,-20751,1
       364,     90750, -6280, -3820,  9208, -7141, 26454,-19309,1
       365,     91000, -5810, -4211,  9078, -9202, 26950,-17745,1
       366,     91250, -5330, -4571,  8909,-11210, 27281,-16069,1
       367,     91500, -4844, -4898,  8702,-13153, 27444,-14290,1
       368,     91750, -4354, -5190,  8458,-15018, 27438,-12420,1
       369,     92000, -3865, -5444,  8179,-16794, 27263,-10468,1
       370,     92250, -3378, -5659,  7865,-18470, 26918, -8449,1
       371,     92500, -2897, -5833,  7520,-20035, 26407, -6374,1
       372,     92750, -2424, -5966,  7145,-21479, 25731, -4255,1
       373,     93000, -1964, -6057,  6742,-22793, 24895, -2105,1
       374,     93250, -1518, -6105,  6315,-23969, 23904,    61,1
       375,     93500, -1089, -6109,  5864,-24998, 22763,  2231,1
       376,     93750,  -680, -6069,  5394,-25876, 21480,  4391,1
       377,     94000,  -294, -5987,  4907,-26595, 20061,  6528,1
       378,     94250,    67, -5861,  4406,-27151, 18516,  8628,1
       379,     94500,   400, -5693,  3894,-27540, 16853, 10679,1
       380,     94750,   705, -5484,  3374,-27760, 15084, 12668,1
       381,     95000,   977, -5234,  2850,-27809, 13218, 14583,1
       382,     95250,  1217, -4946,  2325,-27687, 11267, 16410,1
       383,     95500,  1422, -4622,  1801,-27392,  9243, 18140,1
       384,     95750,  1591, -4262,  1283,-26929,  7158, 19760,1
       385,     96000,  1723, -3869,   773,-26298,  5026, 21262,1
       386,     96250,  1818, -3447,   274,-25504,  2859, 22634,1
       387,     96500,  1873, -2996,  -209,-24550,   670, 23870,1
       388,     96750,  1890, -2520,  -675,-23444, -1527, 24960,1
       389,     97000,  1867, -2022, -1121,-22191, -3718, 25897,1
       390,     97250,  1805, -1505, -1543,-20798, -5890, 26677,1
       391,     97500,  1704,  -972, -1939,-19275, -8029, 27293,1
       392,     97750,  1566,  -426, -2306,-17630,-10122, 27741,1
       393,     98000,  1389,   130, -2643,-15874,-12157, 28019,1
       394,     98250,  1177,   691, -2946,-14016,-14119, 28124,1
       395,     98500,   929,  1255, -3215,-12069,-15998, 28056,1
       396,     98750,   647,  1817, -3447,-10044,-17781, 27815,1
       397,     99000,   334,  2375, -3641, -7954,-19457, 27401,1
       398,     99250,   -10,  2926, -3796, -5812,-21016, 26818,1
       399,     99500,  -382,  3465, -3910, -3630,-22447, 26068,1
       400,     99750,  -779,  3989, -3983, -1422,-23743, 25155,1
       401,    100000, -1200,  4495, -4014,   798,-24893, 24086,1
       402,    100250, -1641,  4980, -4003,  3017,-25892, 22867,1
       403,    100500, -2101,  5441, -3951,  5221,-26733, 21504,1
       404,    100750, -2576,  5875, -3857,  7396,-27409, 20007,1
       405,    101000, -3063,  6279, -3721,  9528,-27918, 18384,1
       406,    101250, -3560,  6651, -3545, 11606,-28255, 16644,1
       407,    101500, -4063,  6989, -3330, 13614,-28418, 14799,1
       408,    101750, -4569,  7289, -3077, 15542,-28406, 12861,1
       409,    102000, -5076,  7551, -2787, 17376,-28218, 10839,1
       410,    102250, -5579,  7772, -2462, 19107,-27857,  8748,1
       411,    102500, -6076,  7952, -2105, 20721,-27322,  6599,1
       412,    102750, -6564,  8088, -1716, 22210,-26618,  4407,1
       413,    103000, -7040,  8181, -1300, 23565,-25749,  2184,1
       414,    103250, -7500,  8229,  -857, 24776,-24719,   -56,1
       415,    103500, -7942,  8232,  -391, 25835,-23535, -2298,1
       416,    103750, -8364,  8190,    95, 26737,-22204, -4530,1
       417,    104000, -8762,  8104,   598, 27475,-20735, -6737,1
       418,    104250, -9134,  7973,  1116, 28044,-19135, -8905,1
       419,    104500, -9478,  7799,  1644, 28441,-17414,-11022,1
       420,    104750, -9791,  7582,  2181, 28663,-15584,-13073,1
       421,    105000,-10072,  7324,  2721, 28708,-13655,-15047,1
       422,    105250,-10318,  7026,  3264, 28576,-11639,-16931,1
       423,    105500,-10529,  6690,  3803, 28267, -9548,-18713,1
       424,    105750,-10703,  6318,  4338, 27784, -7395,-20381,1
       425,    106000,-10838,  5913,  4863, 27128, -5194,-21926,1
       426,    106250,-10934,  5476,  5377, 26304, -2958,-23338,1
       427,    106500,-10990,  5011,  5875, 25316,  -700,-24608,1
       428,    106750,-11006,  4520,  6355, 24171,  1565,-25728,1
       429,    107000,-10982,  4007,  6813, 22875,  3823,-26690,1
