      1807,    451500, -2090,-27292, 29362,-15696, 32763,-17065,0
      1808,    451750,   482,-28633, 28131,-17905, 32724,-14818,0
      1809,    452000,  3051,-29798, 26726,-20004, 32484,-12480,0
      1810,    452250,  5602,-30780, 25157,-21980, 32043,-10064,0
      1811,    452500,  8117,-31571, 23432,-23820, 31405, -7587,0
      1812,    452750, 10583,-32168, 21563,-25513, 30573, -5063,0
      1813,    453000, 12984,-32567, 19561,-27049, 29553, -2508,0
      1814,    453250, 15304,-32764, 17438,-28418, 28350,    63,0
      1815,    453500, 17530,-32760, 15208,-29612, 26973,  2634,0
      1816,    453750, 19648,-32554, 12884,-30623, 25429,  5188,0
      1817,    454000, 21645,-32147, 10481,-31445, 23729,  7710,0
      1818,    454250, 23508,-31542,  8013,-32074, 21882, 10185,0
      1819,    454500, 25227,-30742,  5495,-32505, 19900, 12597,0
      1820,    454750, 26790,-29753,  2944,-32736, 17796, 14931,0
      1821,    455000, 28187,-28581,   375,-32764, 15582, 17173,0
      1822,    455250, 29411,-27232, -2197,-32591, 13271, 19309,0
      1823,    455500, 30454,-25716, -4755,-32217, 10879, 21326,0
      1824,    455750, 31309,-24040, -7284,-31644,  8420, 23212,0
      1825,    456000, 31971,-22217, -9768,-30876,  5909, 24955,0
      1826,    456250, 32436,-20257,-12192,-29918,  3362, 26544,0
      1827,    456500, 32700,-18171,-14541,-28775,   794, 27969,0
      1828,    456750, 32763,-15974,-16800,-27455, -1779, 29221,0
      1829,    457000, 32625,-13678,-18955,-25965, -4342, 30294,0
      1830,    457250, 32285,-11298,-20994,-24316, -6877, 31180,0
      1831,    457500, 31746, -8849,-22903,-22516, -9370, 31873,0
      1832,    457750, 31011, -6344,-24671,-20578,-11805, 32370,0
      1833,    458000, 30085, -3801,-26287,-18513,-14167, 32668,0
      1834,    458250, 28973, -1234,-27740,-16334,-16443, 32763,0
      1835,    458500, 27683,  1340,-29023,-14054,-18616, 32658,0
      1836,    458750, 26223,  3907,-30127,-11687,-20675, 32350,0
      1837,    459000, 24600,  6449,-31045, -9249,-22607, 31844,0
      1838,    459250, 22826,  8951,-31772, -6753,-24399, 31140,0
      1839,    459500, 20911, 11398,-32303, -4216,-26040, 30245,0
      1840,    459750, 18867, 13775,-32634, -1652,-27521, 29164,0
      1841,    460000, 16707, 16067,-32765,   921,-28833, 27902,0
      1842,    460250, 14444, 18260,-32693,  3489,-29967, 26469,0
      1843,    460500, 12092, 20340,-32420,  6035,-30916, 24872,0
      1844,    460750,  9665, 22295,-31947,  8544,-31674, 23122,0
      1845,    461000,  7179, 24112,-31277, 11001,-32237, 21230,0
      1846,    461250,  4648, 25781,-30414, 13389,-32601, 19206,0
      1847,    461500,  2089, 27291,-29364, 15695,-32765, 17064,0
      1848,    461750,  -483, 28633,-28133, 17905,-32726, 14817,0
      1849,    462000, -3052, 29798,-26728, 20004,-32486, 12479,0
      1850,    462250, -5603, 30779,-25158, 21979,-32045, 10064,0
      1851,    462500, -8119, 31571,-23434, 23819,-31407,  7586,0
      1852,    462750,-10584, 32167,-21564, 25512,-30575,  5062,0
      1853,    463000,-12985, 32566,-19562, 27048,-29554,  2507,0
      1854,    463250,-15305, 32764,-17440, 28417,-28352,   -64,0
      1855,    463500,-17531, 32760,-15209, 29611,-26974, -2635,0
      1856,    463750,-19649, 32553,-12885, 30623,-25431, -5189,0
      1857,    464000,-21646, 32147,-10482, 31445,-23730, -7711,0
      1858,    464250,-23510, 31541, -8014, 32074,-21883,-10186,0
      1859,    464500,-25228, 30742, -5496, 32505,-19902,-12598,0
      1860,    464750,-26791, 29753, -2945, 32735,-17797,-14932,0
      1861,    465000,-28189, 28580,  -376, 32764,-15583,-17174,0
      1862,    465250,-29413, 27231,  2196, 32591,-13273,-19310,0
      1863,    465500,-30456, 25715,  4755, 32217,-10881,-21328,0
      1864,    465750,-31311, 24040,  7284, 31644, -8422,-23214,0
      1865,    466000,-31972, 22216,  9768, 30876, -5910,-24956,0
      1866,    466250,-32437, 20256, 12191, 29917, -3363,-26545,0
      1867,    466500,-32702, 18171, 14540, 28775,  -795,-27970,0
      1868,    466750,-32765, 15973, 16799, 27454,  1778,-29223,0
      1869,    467000,-32626, 13677, 18955, 25965,  4341,-30295,0
      1870,    467250,-32286, 11297, 20993, 24315,  6876,-31181,0
      1871,    467500,-31747,  8848, 22902, 22516,  9369,-31875,0
      1872,    467750,-31012,  6343, 24670, 20578, 11804,-32372,0
      1873,    468000,-30086,  3800, 26286, 18512, 14167,-32669,0
      1874,    468250,-28975,  1233, 27740, 16333, 16442,-32765,0
      1875,    468500,-27685, -1342, 29023, 14053, 18616,-32659,0
      1876,    468750,-26224, -3908, 30127, 11686, 20675,-32352,0
      1877,    469000,-24602, -6450, 31045,  9248, 22606,-31845,0
      1878,    469250,-22827, -8952, 31771,  6752, 24398,-31142,0
      1879,    469500,-20912,-11400, 32302,  4215, 26040,-30247,0
      1880,    469750,-18869,-13776, 32634,  1651, 27521,-29165,0
      1881,    470000,-16708,-16068, 32764,  -922, 28832,-27904,0
      1882,    470250,-14445,-18261, 32693, -3490, 29966,-26470,0
      1883,    470500,-12093,-20342, 32420, -6036, 30915,-24874,0
      1884,    470750, -9666,-22297, 31947, -8546, 31674,-23124,0
      1885,    471000, -7180,-24114, 31277,-11002, 32237,-21231,0
      1886,    471250, -4649,-25783, 30414,-13391, 32601,-19208,0
      1887,    471500, -2090,-27293, 29364,-15697, 32764,-17066,0
      1888,    471750,   482,-28634, 28132,-17906, 32726,-14819,0
      1889,    472000,  3051,-29799, 26727,-20005, 32485,-12480,0
      1890,    472250,  5602,-30781, 25158,-21980, 32045,-10065,0
      1891,    472500,  8118,-31572, 23433,-23821, 31406, -7587,0
      1892,    472750, 10583,-32169, 21564,-25514, 30574, -5063,0
      1893,    473000, 12984,-32568, 19562,-27050, 29554, -2508,0
      1894,    473250, 15305,-32766, 17439,-28419, 28351,    63,0
      1895,    473500, 17531,-32761, 15209,-29613, 26974,  2634,0
      1896,    473750, 19649,-32555, 12885,-30624, 25430,  5188,0
      1897,    474000, 21646,-32148, 10481,-31447, 23729,  7710,0
      1898,    474250, 23509,-31543,  8013,-32075, 21883, 10185,0
      1899,    474500, 25228,-30744,  5496,-32506, 19901, 12597,0
      1900,    474750, 26791,-29754,  2944,-32737, 17796, 14931,0
      1901,    475000, 28189,-28582,   375,-32766, 15582, 17174,0
      1902,    475250, 29413,-27233, -2197,-32592, 13272, 19310,0
      1903,    475500, 30455,-25716, -4755,-32218, 10880, 21327,0
      1904,    475750, 31310,-24041, -7284,-31645,  8421, 23213,0
      1905,    476000, 31972,-22218, -9769,-30877,  5910, 24956,0
      1906,    476250, 32437,-20257,-12192,-29919,  3362, 26545,0
      1907,    476500, 32701,-18172,-14541,-28776,   794, 27970,0
      1908,    476750, 32765,-15975,-16800,-27456, -1779, 29222,0
      1909,    477000, 32626,-13679,-18956,-25966, -4342, 30295,0
      1910,    477250, 32286,-11299,-20994,-24317, -6877, 31181,0
      1911,    477500, 31747, -8849,-22904,-22517, -9370, 31874,0
      1912,    477750, 31012, -6344,-24672,-20579,-11805, 32371,0
      1913,    478000, 30086, -3801,-26288,-18514,-14168, 32669,0
      1914,    478250, 28974, -1234,-27741,-16334,-16443, 32765,0
      1915,    478500, 27684,  1340,-29024,-14054,-18617, 32659,0
      1916,    478750, 26223,  3907,-30128,-11688,-20676, 32351,0
      1917,    479000, 24601,  6449,-31046, -9249,-22607, 31845,0
      1918,    479250, 22827,  8951,-31773, -6753,-24400, 31141,0
      1919,    479500, 20912, 11399,-32304, -4216,-26041, 30246,0
      1920,    479750, 18868, 13775,-32635, -1652,-27522, 29165,0
      1921,    480000, 16708, 16068,-32766,   921,-28834, 27903,0
      1922,    480250, 14445, 18260,-32694,  3489,-29968, 26470,0
      1923,    480500, 12092, 20341,-32421,  6036,-30917, 24873,0
      1924,    480750,  9665, 22296,-31948,  8545,-31675, 23123,0
      1925,    481000,  7179, 24113,-31278, 11001,-32238, 21230,0
      1926,    481250,  4648, 25782,-30415, 13390,-32603, 19207,0
      1927,    481500,  2089, 27292,-29365, 15696,-32766, 17065,0
      1928,    481750,  -483, 28634,-28133, 17905,-32727, 14818,0
      1929,    482000, -3052, 29799,-26729, 20004,-32487, 12479,0
      1930,    482250, -5603, 30780,-25159, 21980,-32046, 10064,0
      1931,    482500, -8119, 31572,-23434, 23820,-31408,  7586,0
      1932,    482750,-10585, 32168,-21565, 25513,-30576,  5062,0
      1933,    483000,-12985, 32567,-19563, 27049,-29555,  2507,0
      1934,    483250,-15306, 32765,-17440, 28418,-28353,   -64,0
      1935,    483500,-17532, 32761,-15210, 29612,-26975, -2635,0
      1936,    483750,-19650, 32554,-12886, 30623,-25431, -5189,0
      1937,    484000,-21647, 32148,-10482, 31446,-23731, -7711,0
      1938,    484250,-23510, 31542, -8014, 32075,-21884,-10186,0
      1939,    484500,-25229, 30743, -5497, 32506,-19902,-12598,0
      1940,    484750,-26792, 29754, -2945, 32736,-17798,-14932,0
      1941,    485000,-28190, 28581,  -376, 32765,-15583,-17175,0
      1942,    485250,-29414, 27232,  2196, 32592,-13273,-19311,0
      1943,    485500,-30457, 25716,  4755, 32217,-10881,-21328,0
      1944,    485750,-31312, 24040,  7284, 31645, -8422,-23214,0
      1945,    486000,-31973, 22217,  9768, 30876, -5911,-24957,0
      1946,    486250,-32438, 20256, 12192, 29918, -3363,-26546,0
      1947,    486500,-32703, 18171, 14541, 28775,  -795,-27971,0
      1948,    486750,-32766, 15974, 16800, 27455,  1778,-29224,0
      1949,    487000,-32627, 13678, 18955, 25965,  4341,-30296,0
      1950,    487250,-32287, 11298, 20994, 24316,  6876,-31182,0
      1951,    487500,-31748,  8848, 22903, 22516,  9369,-31876,0
      1952,    487750,-31013,  6343, 24671, 20578, 11805,-32373,0
      1953,    488000,-30087,  3800, 26287, 18513, 14167,-32670,0
      1954,    488250,-28976,  1233, 27741, 16334, 16442,-32766,0
      1955,    488500,-27686, -1342, 29024, 14054, 18616,-32660,0
      1956,    488750,-26225, -3908, 30127, 11687, 20675,-32353,0
      1957,    489000,-24602, -6450, 31046,  9248, 22607,-31846,0
      1958,    489250,-22828, -8953, 31772,  6752, 24399,-31143,0
      1959,    489500,-20913,-11400, 32303,  4215, 26041,-30248,0
      1960,    489750,-18869,-13777, 32635,  1651, 27522,-29166,0
      1961,    490000,-16709,-16069, 32765,  -922, 28833,-27905,0
      1962,    490250,-14446,-18262, 32694, -3490, 29967,-26471,0
      1963,    490500,-12093,-20342, 32421, -6037, 30916,-24874,0
      1964,    490750, -9667,-22297, 31948, -8546, 31674,-23124,0
      1965,    491000, -7180,-24115, 31278,-11002, 32238,-21232,0
      1966,    491250, -4649,-25784, 30415,-13391, 32602,-19208,0
      1967,    491500, -2090,-27293, 29364,-15697, 32765,-17066,0
      1968,    491750,   482,-28635, 28133,-17906, 32726,-14819,0
      1969,    492000,  3051,-29800, 26728,-20005, 32486,-12481,0
      1970,    492250,  5602,-30781, 25159,-21981, 32045,-10065,0
      1971,    492500,  8118,-31573, 23434,-23821, 31407, -7588,0
      1972,    492750, 10584,-32170, 21565,-25514, 30575, -5063,0
      1973,    493000, 12984,-32569, 19562,-27050, 29555, -2508,0
      1974,    493250, 15305,-32766, 17440,-28419, 28352,    63,0
      1975,    493500, 17531,-32762, 15209,-29613, 26974,  2634,0
      1976,    493750, 19649,-32556, 12885,-30625, 25431,  5188,0
      1977,    494000, 21646,-32149, 10482,-31447, 23730,  7710,0
      1978,    494250, 23510,-31544,  8013,-32076, 21883, 10185,0
      1979,    494500, 25228,-30744,  5496,-32507, 19901, 12597,0
      1980,    494750, 26791,-29755,  2944,-32738, 17797, 14932,0
      1981,    495000, 28189,-28583,   375,-32766, 15583, 17174,0
      1982,    495250, 29413,-27234, -2197,-32593, 13272, 19310,0
      1983,    495500, 30456,-25717, -4756,-32219, 10880, 21328,0
      1984,    495750, 31311,-24042, -7285,-31646,  8421, 23214,0
      1985,    496000, 31973,-22218, -9769,-30878,  5910, 24956,0
      1986,    496250, 32438,-20258,-12193,-29920,  3362, 26545,0
      1987,    496500, 32702,-18172,-14542,-28777,   794, 27970,0
      1988,    496750, 32765,-15975,-16801,-27456, -1779, 29223,0
      1989,    497000, 32627,-13679,-18956,-25967, -4342, 30296,0
      1990,    497250, 32287,-11299,-20995,-24317, -6877, 31181,0
      1991,    497500, 31747, -8849,-22904,-22518, -9370, 31875,0
      1992,    497750, 31013, -6345,-24672,-20579,-11806, 32372,0
      1993,    498000, 30087, -3801,-26288,-18514,-14168, 32669,0
      1994,    498250, 28975, -1234,-27742,-16335,-16443, 32765,0
      1995,    498500, 27685,  1340,-29025,-14055,-18617, 32659,0
      1996,    498750, 26224,  3907,-30129,-11688,-20676, 32352,0
      1997,    499000, 24601,  6449,-31047, -9249,-22608, 31845,0
      1998,    499250, 22827,  8952,-31774, -6753,-24400, 31142,0
      1999,    499500, 20912, 11399,-32304, -4216,-26042, 30247,0
      2000,    499750, 18868, 13776,-32636, -1652,-27523, 29165,0
      2001,    500000, 16708, 16068,-32766,   921,-28835, 27904,0
      2002,    500250, 14445, 18261,-32695,  3489,-29968, 26470,0
      2003,    500500, 12093, 20341,-32422,  6036,-30918, 24874,0
      2004,    500750,  9666, 22296,-31949,  8545,-31676, 23124,0
      2005,    501000,  7179, 24114,-31279, 11001,-32239, 21231,0
      2006,    501250,  4648, 25783,-30416, 13390,-32603, 19207,0
      2007,    501500,  2089, 27293,-29366, 15696,-32767, 17065,0
      2008,    501750,  -483, 28634,-28134, 17906,-32728, 14818,0
      2009,    502000, -3053, 29799,-26729, 20005,-32487, 12480,0
      2010,    502250, -5603, 30781,-25160, 21980,-32047, 10064,0
      2011,    502500, -8119, 31572,-23435, 23820,-31408,  7587,0
      2012,    502750,-10585, 32169,-21566, 25514,-30576,  5062,0
      2013,    503000,-12985, 32568,-19563, 27050,-29556,  2507,0
      2014,    503250,-15306, 32766,-17441, 28419,-28353,   -64,0
      2015,    503500,-17532, 32761,-15210, 29613,-26976, -2635,0
      2016,    503750,-19650, 32555,-12886, 30624,-25432, -5189,0
      2017,    504000,-21647, 32148,-10483, 31447,-23731, -7712,0
      2018,    504250,-23511, 31543, -8014, 32076,-21884,-10186,0
      2019,    504500,-25230, 30743, -5497, 32506,-19903,-12598,0
      2020,    504750,-26793, 29754, -2945, 32737,-17798,-14933,0
      2021,    505000,-28190, 28582,  -376, 32766,-15584,-17175,0
      2022,    505250,-29415, 27233,  2196, 32592,-13273,-19311,0
      2023,    505500,-30457, 25716,  4755, 32218,-10881,-21329,0
      2024,    505750,-31312, 24041,  7284, 31645, -8422,-23215,0
      2025,    506000,-31974, 22217,  9768, 30877, -5911,-24957,0
      2026,    506250,-32439, 20257, 12192, 29919, -3363,-26546,0
      2027,    506500,-32704, 18171, 14541, 28776,  -795,-27971,0
      2028,    506750,-32767, 15974, 16800, 27456,  1778,-29224,0
      2029,    507000,-32628, 13678, 18956, 25966,  4341,-30297,0
      2030,    507250,-32288, 11298, 20994, 24316,  6876,-31183,0
      2031,    507500,-31749,  8848, 22903, 22517,  9369,-31876,0
      2032,    507750,-31014,  6344, 24672, 20579, 11805,-32373,0
      2033,    508000,-30088,  3800, 26287, 18513, 14167,-32671,0
      2034,    508250,-28976,  1233, 27741, 16334, 16443,-32767,0
      2035,    508500,-27686, -1342, 29024, 14054, 18616,-32661,0
      2036,    508750,-26225, -3908, 30128, 11687, 20675,-32353,0
      2037,    509000,-24603, -6450, 31046,  9248, 22607,-31846,0
      2038,    509250,-22828, -8953, 31773,  6752, 24399,-31143,0
      2039,    509500,-20913,-11400, 32304,  4215, 26041,-30248,0
      2040,    509750,-18870,-13777, 32635,  1651, 27522,-29166,0
      2041,    510000,-16709,-16069, 32766,  -922, 28834,-27905,0
      2042,    510250,-14446,-18262, 32694, -3490, 29968,-26471,0
      2043,    510500,-12094,-20343, 32421, -6037, 30917,-24875,0
      2044,    510750, -9667,-22298, 31948, -8546, 31675,-23125,0
      2045,    511000, -7180,-24115, 31278,-11002, 32238,-21232,0
      2046,    511250, -4650,-25784, 30415,-13391, 32602,-19209,0
      2047,    511500, -2090,-27294, 29365,-15697, 32766,-17067,0
      2048,    511750,   482,-28636, 28133,-17907, 32727,-14819,0
      2049,    512000,  3052,-29801, 26729,-20006, 32487,-12481,0
      2050,    512250,  5602,-30782, 25159,-21981, 32046,-10065,0
      2051,    512500,  8118,-31574, 23434,-23822, 31408, -7588,0
      2052,    512750, 10584,-32171, 21565,-25515, 30576, -5063,0
      2053,    513000, 12985,-32569, 19563,-27051, 29555, -2508,0
      2054,    513250, 15305,-32767, 17440,-28420, 28352,    63,0
      2055,    513500, 17531,-32763, 15209,-29614, 26975,  2634,0
      2056,    513750, 19650,-32556, 12885,-30625, 25431,  5188,0
      2057,    514000, 21647,-32150, 10482,-31448, 23730,  7711,0
      2058,    514250, 23510,-31544,  8014,-32077, 21884, 10185,0
      2059,    514500, 25229,-30745,  5496,-32508, 19902, 12598,0
      2060,    514750, 26792,-29756,  2944,-32738, 17797, 14932,0
      2061,    515000, 28190,-28583,   375,-32767, 15583, 17174,0
      2062,    515250, 29414,-27234, -2197,-32594, 13272, 19311,0
      2063,    515500, 30456,-25717, -4756,-32219, 10880, 21328,0
      2064,    515750, 31311,-24042, -7285,-31646,  8421, 23214,0
      2065,    516000, 31973,-22219, -9769,-30878,  5910, 24957,0
      2066,    516250, 32438,-20258,-12193,-29920,  3362, 26546,0
      2067,    516500, 32703,-18173,-14542,-28777,   794, 27971,0
      2068,    516750, 32766,-15975,-16801,-27457, -1780, 29224,0
      2069,    517000, 32627,-13679,-18957,-25967, -4342, 30296,0
      2070,    517250, 32287,-11299,-20995,-24318, -6877, 31182,0
      2071,    517500, 31748, -8849,-22905,-22518, -9370, 31875,0
      2072,    517750, 31013, -6345,-24673,-20580,-11806, 32373,0
      2073,    518000, 30087, -3801,-26289,-18514,-14168, 32670,0
      2074,    518250, 28975, -1234,-27742,-16335,-16444, 32766,0
      2075,    518500, 27685,  1341,-29025,-14055,-18618, 32660,0
      2076,    518750, 26224,  3907,-30129,-11688,-20677, 32352,0
      2077,    519000, 24602,  6449,-31047, -9249,-22608, 31846,0
      2078,    519250, 22828,  8952,-31774, -6753,-24401, 31143,0
      2079,    519500, 20913, 11399,-32305, -4216,-26042, 30248,0
      2080,    519750, 18869, 13776,-32637, -1652,-27524, 29166,0
      2081,    520000, 16708, 16068,-32767,   921,-28835, 27904,0
      2082,    520250, 14445, 18261,-32695,  3489,-29969, 26471,0
      2083,    520500, 12093, 20342,-32422,  6036,-30918, 24874,0
      2084,    520750,  9666, 22297,-31949,  8545,-31676, 23124,0
      2085,    521000,  7179, 24114,-31279, 11002,-32239, 21231,0
      2086,    521250,  4649, 25783,-30416, 13390,-32604, 19208,0
      2087,    521500,  2089, 27293,-29366, 15697,-32767, 17066,0
      2088,    521750,  -483, 28635,-28135, 17906,-32728, 14818,0
      2089,    522000, -3053, 29800,-26730, 20005,-32488, 12480,0
      2090,    522250, -5603, 30781,-25160, 21981,-32047, 10064,0
      2091,    522500, -8119, 31573,-23435, 23821,-31409,  7587,0
      2092,    522750,-10585, 32170,-21566, 25514,-30577,  5062,0
      2093,    523000,-12986, 32568,-19564, 27050,-29556,  2507,0
      2094,    523250,-15306, 32766,-17441, 28419,-28354,   -64,0
      2095,    523500,-17533, 32762,-15210, 29613,-26976, -2635,0
      2096,    523750,-19651, 32556,-12886, 30625,-25432, -5189,0
      2097,    524000,-21648, 32149,-10483, 31447,-23732, -7712,0
      2098,    524250,-23511, 31544, -8014, 32076,-21885,-10186,0
      2099,    524500,-25230, 30744, -5497, 32507,-19903,-12599,0
      2100,    524750,-26793, 29755, -2945, 32737,-17798,-14933,0
      2101,    525000,-28191, 28582,  -376, 32766,-15584,-17175,0
      2102,    525250,-29415, 27233,  2196, 32593,-13274,-19312,0
      2103,    525500,-30458, 25717,  4755, 32218,-10881,-21329,0
      2104,    525750,-31313, 24041,  7284, 31646, -8422,-23215,0
      2105,    526000,-31974, 22218,  9768, 30877, -5911,-24958,0
      2106,    526250,-32439, 20257, 12192, 29919, -3363,-26547,0
      2107,    526500,-32704, 18172, 14541, 28776,  -795,-27972,0
      2108,    526750,-32767, 15974, 16800, 27456,  1778,-29225,0
      2109,    527000,-32628, 13678, 18956, 25966,  4341,-30297,0
      2110,    527250,-32288, 11298, 20994, 24317,  6876,-31183,0
      2111,    527500,-31749,  8848, 22904, 22517,  9370,-31877,0
      2112,    527750,-31014,  6344, 24672, 20579, 11805,-32374,0
      2113,    528000,-30088,  3800, 26288, 18514, 14168,-32671,0
      2114,    528250,-28977,  1233, 27742, 16334, 16443,-32767,0
      2115,    528500,-27686, -1342, 29025, 14054, 18617,-32661,0
      2116,    528750,-26226, -3908, 30128, 11687, 20676,-32354,0
      2117,    529000,-24603, -6450, 31047,  9248, 22607,-31847,0
      2118,    529250,-22829, -8953, 31773,  6752, 24400,-31144,0
      2119,    529500,-20914,-11400, 32304,  4215, 26042,-30249,0
      2120,    529750,-18870,-13777, 32636,  1651, 27523,-29167,0
      2121,    530000,-16709,-16069, 32766,  -922, 28834,-27905,0
      2122,    530250,-14446,-18262, 32695, -3490, 29968,-26472,0
      2123,    530500,-12094,-20343, 32422, -6037, 30917,-24875,0
      2124,    530750, -9667,-22298, 31948, -8546, 31675,-23125,0
      2125,    531000, -7180,-24115, 31278,-11003, 32239,-21232,0
      2126,    531250, -4650,-25784, 30416,-13391, 32603,-19209,0
      2127,    531500, -2090,-27294, 29365,-15698, 32766,-17067,0
      2128,    531750,   482,-28636, 28134,-17907, 32727,-14819,0
      2129,    532000,  3052,-29801, 26729,-20006, 32487,-12481,0
      2130,    532250,  5602,-30782, 25159,-21982, 32046,-10065,0
      2131,    532500,  8118,-31574, 23434,-23822, 31408, -7588,0
      2132,    532750, 10584,-32171, 21565,-25515, 30576, -5063,0
      2133,    533000, 12985,-32569, 19563,-27051, 29555, -2508,0
      2134,    533250, 15305,-32767, 17440,-28420, 28353,    63,0
      2135,    533500, 17532,-32763, 15210,-29614, 26975,  2634,0
      2136,    533750, 19650,-32557, 12885,-30626, 25431,  5188,0
      2137,    534000, 21647,-32150, 10482,-31448, 23731,  7711,0
      2138,    534250, 23510,-31545,  8014,-32077, 21884, 10186,0
      2139,    534500, 25229,-30745,  5496,-32508, 19902, 12598,0
      2140,    534750, 26792,-29756,  2944,-32738, 17797, 14932,0
      2141,    535000, 28190,-28583,   375,-32767, 15583, 17174,0
      2142,    535250, 29414,-27234, -2197,-32594, 13273, 19311,0
      2143,    535500, 30457,-25718, -4756,-32220, 10880, 21328,0
      2144,    535750, 31312,-24042, -7285,-31647,  8421, 23214,0
      2145,    536000, 31974,-22219, -9769,-30879,  5910, 24957,0
      2146,    536250, 32438,-20258,-12193,-29920,  3362, 26546,0
      2147,    536500, 32703,-18173,-14542,-28777,   794, 27971,0
      2148,    536750, 32766,-15975,-16801,-27457, -1780, 29224,0
      2149,    537000, 32627,-13680,-18957,-25968, -4342, 30296,0
      2150,    537250, 32287,-11299,-20995,-24318, -6877, 31182,0
      2151,    537500, 31748, -8849,-22905,-22518, -9371, 31876,0
      2152,    537750, 31013, -6345,-24673,-20580,-11806, 32373,0
      2153,    538000, 30087, -3801,-26289,-18515,-14169, 32670,0
      2154,    538250, 28976, -1234,-27743,-16335,-16444, 32766,0
      2155,    538500, 27686,  1341,-29026,-14055,-18618, 32660,0
      2156,    538750, 26225,  3907,-30129,-11688,-20677, 32353,0
      2157,    539000, 24602,  6449,-31048, -9249,-22609, 31846,0
      2158,    539250, 22828,  8952,-31774, -6753,-24401, 31143,0
      2159,    539500, 20913, 11399,-32305, -4216,-26043, 30248,0
      2160,    539750, 18869, 13776,-32637, -1652,-27524, 29166,0
      2161,    540000, 16709, 16068,-32767,   921,-28835, 27905,0
      2162,    540250, 14445, 18261,-32696,  3489,-29969, 26471,0
      2163,    540500, 12093, 20342,-32423,  6036,-30918, 24874,0
      2164,    540750,  9666, 22297,-31950,  8545,-31677, 23124,0
      2165,    541000,  7179, 24114,-31280, 11002,-32240, 21231,0
      2166,    541250,  4649, 25783,-30417, 13390,-32604, 19208,0
      2167,    541500,  2089, 27293,-29366, 15697,-32767, 17066,0
      2168,    541750,  -483, 28635,-28135, 17906,-32729, 14819,0
      2169,    542000, -3053, 29800,-26730, 20005,-32488, 12480,0
      2170,    542250, -5603, 30781,-25160, 21981,-32047, 10064,0
      2171,    542500, -8119, 31573,-23435, 23821,-31409,  7587,0
      2172,    542750,-10585, 32170,-21566, 25514,-30577,  5062,0
      2173,    543000,-12986, 32569,-19564, 27050,-29557,  2507,0
      2174,    543250,-15306, 32766,-17441, 28419,-28354,   -64,0
      2175,    543500,-17533, 32762,-15211, 29613,-26976, -2635,0
      2176,    543750,-19651, 32556,-12886, 30625,-25433, -5189,0
      2177,    544000,-21648, 32149,-10483, 31447,-23732, -7712,0
      2178,    544250,-23511, 31544, -8015, 32076,-21885,-10187,0
      2179,    544500,-25230, 30744, -5497, 32507,-19903,-12599,0
      2180,    544750,-26793, 29755, -2945, 32738,-17798,-14933,0
      2181,    545000,-28191, 28582,  -376, 32766,-15584,-17175,0
      2182,    545250,-29415, 27234,  2196, 32593,-13274,-19312,0
      2183,    545500,-30458, 25717,  4755, 32219,-10881,-21329,0
      2184,    545750,-31313, 24041,  7284, 31646, -8422,-23215,0
      2185,    546000,-31975, 22218,  9768, 30878, -5911,-24958,0
      2186,    546250,-32440, 20257, 12192, 29920, -3363,-26547,0
      2187,    546500,-32704, 18172, 14541, 28776,  -795,-27972,0
      2188,    546750,-32767, 15974, 16800, 27456,  1779,-29225,0
      2189,    547000,-32629, 13679, 18956, 25967,  4341,-30297,0
      2190,    547250,-32288, 11298, 20995, 24317,  6876,-31183,0
      2191,    547500,-31749,  8848, 22904, 22517,  9370,-31877,0
      2192,    547750,-31015,  6344, 24672, 20579, 11805,-32374,0
      2193,    548000,-30088,  3800, 26288, 18514, 14168,-32671,0
      2194,    548250,-28977,  1233, 27742, 16334, 16443,-32767,0
      2195,    548500,-27687, -1342, 29025, 14054, 18617,-32661,0
      2196,    548750,-26226, -3908, 30129, 11687, 20676,-32354,0
      2197,    549000,-24603, -6450, 31047,  9248, 22608,-31847,0
      2198,    549250,-22829, -8953, 31774,  6752, 24400,-31144,0
      2199,    549500,-20914,-11400, 32304,  4215, 26042,-30249,0
      2200,    549750,-18870,-13777, 32636,  1651, 27523,-29167,0
      2201,    550000,-16710,-16069, 32766,  -922, 28834,-27906,0
      2202,    550250,-14446,-18262, 32695, -3490, 29968,-26472,0
      2203,    550500,-12094,-20343, 32422, -6037, 30917,-24875,0
      2204,    550750, -9667,-22298, 31949, -8546, 31676,-23125,0
      2205,    551000, -7180,-24116, 31279,-11003, 32239,-21232,0
      2206,    551250, -4650,-25784, 30416,-13391, 32603,-19209,0
      2207,    551500, -2090,-27294, 29365,-15698, 32766,-17067,0
      2208,    551750,   482,-28636, 28134,-17907, 32728,-14820,0
      2209,    552000,  3052,-29801, 26729,-20006, 32487,-12481,0
      2210,    552250,  5602,-30783, 25159,-21982, 32046,-10065,0
      2211,    552500,  8118,-31574, 23435,-23822, 31408, -7588,0
      2212,    552750, 10584,-32171, 21565,-25515, 30576, -5063,0
      2213,    553000, 12985,-32570, 19563,-27051, 29556, -2508,0
      2214,    553250, 15305,-32768, 17440,-28421, 28353,    63,0
      2215,    553500, 17532,-32763, 15210,-29615, 26975,  2634,0
      2216,    553750, 19650,-32557, 12886,-30626, 25432,  5188,0
      2217,    554000, 21647,-32150, 10482,-31449, 23731,  7711,0
      2218,    554250, 23511,-31545,  8014,-32077, 21884, 10186,0
